,Synonyms
0,[]
1,"['Acute cor pulmonale', 'Acute pulmonary heart disease', 'Cor pulmonale', 'Pulmonary heart disease', 'Saddle embolus of pulmonary artery', 'Saddle embolus of pulmonary artery with acute cor pulmonale']"
2,"['Acute cor pulmonale', 'Acute pulmonary heart disease', 'Cor pulmonale', 'Pulmonary heart disease']"
3,"['Septic embolus of artery', 'Septic pulmonary embolism']"
4,['Saddle embolus of pulmonary artery']
5,[]
6,[]
7,"['Acute massive pulmonary embolism', 'Acute pulmonary embolism', 'Acute pulmonary thromboembolism', 'Arterial air embolus', 'Chronic pulmonary embolism', 'Chronic thromboembolic pulmonary hypertension', 'Fat embolism - obstetric', 'Hemorrhagic pulmonary infarction', 'Infarction of lung due to embolus', 'Infarction of lung due to iatrogenic pulmonary embolism', 'Large vessel pulmonary hypertension', 'Obstetric blood-clot pulmonary embolism', 'Obstetric blood-clot pulmonary embolism - delivered', 'Obstetric blood-clot pulmonary embolism with antenatal complication', 'Obstetric blood-clot pulmonary embolism with postnatal complication', 'Obstetric pyemic and septic pulmonary embolism', 'Obstetric pyemic and septic pulmonary embolism - delivered with postnatal complication', 'Obstetrical pulmonary fat embolism', 'Postoperative pulmonary embolus', 'Pulmonary air embolism', 'Pulmonary artery thrombosis', 'Pulmonary embolism', 'Pulmonary embolism due to and following acute myocardial infarction', 'Pulmonary embolism on long-term anticoagulation therapy', 'Pulmonary embolism with pulmonary infarction', 'Pulmonary fat embolism', 'Pulmonary infarction', 'Pulmonary microemboli', 'Pulmonary necrosis', 'Pulmonary oil microembolism', 'Pulmonary thromboembolism', 'Pulmonary thrombosis', 'Pulmonary tumor embolism', 'Pulmonary venous thrombosis', 'Recurrent pulmonary embolism', 'Solitary pulmonary hypertension', 'Subacute massive pulmonary embolism', 'Tumor embolus']"
8,"[""Ayerza's syndrome"", 'Cor pulmonale', 'Familial primary pulmonary hypertension', 'Heritable pulmonary arterial hypertension', 'Heritable pulmonary arterial hypertension due to ALK1 or endoglin mutation', 'Heritable pulmonary arterial hypertension due to BMPR2 mutation', 'Idiopathic pulmonary arterial hypertension', 'Idiopathic pulmonary arteriosclerosis', 'Sporadic primary pulmonary hypertension']"
9,"['Kyphoscoliotic heart disease', 'Pulmonary heart disease']"
10,"['Chronic renal failure', 'Episodic pulmonary hypertension', 'Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome', 'Precapillary pulmonary hypertension', 'Progressive pulmonary hypertension', 'Pulmonary arterial hypertension', 'Pulmonary hypertension', 'Pulmonary hypertensive venous disease']"
11,"['Associated pulmonary arterial hypertension', 'Associated pulmonary arterial hypertension', 'Pulmonary arterial hypertension associated with chronic hemolytic anemia', 'Pulmonary arterial hypertension associated with congenital heart disease', 'Pulmonary arterial hypertension associated with congenital systemic-to-pulmonary shunt', 'Pulmonary arterial hypertension associated with connective tissue disease', 'Pulmonary arterial hypertension associated with HIV infection', 'Pulmonary arterial hypertension associated with schistosomiasis', 'Pulmonary arterial hypertension induced by toxin', 'Secondary pulmonary hypertension', 'Small vessel pulmonary hypertension', 'Solitary pulmonary hypertension']"
12,"['Postcapillary pulmonary hypertension', 'Pulmonary hypertension due to left heart disease', 'Pulmonary hypertension due to left-sided valvular heart disease', 'Pulmonary hypertension due to systolic systemic ventricular dysfunction']"
13,"['Pulmonary hypertension associated with chronic underventilation', 'Pulmonary hypertension due to chronic obstructive pulmonary disease', 'Pulmonary hypertension due to developmental abnormality of the lung', 'Pulmonary hypertension due to interstitial lung disease', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern', 'Pulmonary hypertension in lymphangioleiomyomatosis', 'Pulmonary hypertension in systemic disorder', 'Pulmonary lymphangioleiomyomatosis']"
14,[]
15,"['Associated pulmonary arterial hypertension', 'Chronic thromboembolic pulmonary hypertension', 'Facultative pulmonary hypertension with shunt at atrial level', 'Large vessel pulmonary hypertension', 'Postcapillary pulmonary hypertension', 'Postcapillary pulmonary hypertension', 'Postcapillary pulmonary hypertension', 'Pulmonary arterial hypertension associated with portal hypertension', 'Pulmonary arterial hypertension induced by drug', 'Pulmonary hypertension associated with chronic underventilation', 'Pulmonary hypertension associated with chronic underventilation', 'Pulmonary hypertension due to alveolar hypoventilation disorder', 'Pulmonary hypertension due to chronic exposure to high altitude', 'Pulmonary hypertension due to diastolic systemic ventricular dysfunction', 'Pulmonary hypertension due to hematological disorder', 'Pulmonary hypertension due to hematological disorder', 'Pulmonary hypertension due to left heart disease', 'Pulmonary hypertension due to left heart disease', 'Pulmonary hypertension due to left-sided valvular heart disease', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to myeloproliferative disorder', 'Pulmonary hypertension due to post-splenectomy hematological disorder', 'Pulmonary hypertension due to sleep-disordered breathing', 'Pulmonary hypertension due to vasculitis', 'Pulmonary hypertension in Langerhans cell histiocytosis', 'Pulmonary hypertension in neurofibromatosis', 'Pulmonary hypertension in sarcoidosis', 'Pulmonary hypertension in systemic disorder', 'Pulmonary hypertension in vasculitis', 'Pulmonary hypertension secondary to raised pulmonary vascular resistance', 'Pulmonary hypertension with extreme obesity', 'Pulmonary hypertension with occult mitral stenosis', 'Pulmonary sarcoidosis', 'Pulmonary veno-occlusive disease', 'Pulmonary veno-occlusive disease and/or pulmonary capillary hemangiomatosis', 'Pulmonary venous hypertension as complication of procedure', 'Pulmonary venous hypertension due to compression of pulmonary great vein', 'Pulmonary venous hypertension due to compression of pulmonary great vein by lymphadenopathy', 'Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm', 'Pulmonary venous hypertension due to compression of pulmonary great vein by sclerosing mediastinitis', 'Pulmonary venous hypertension due to congenital stenosis of pulmonary vein', 'Small vessel pulmonary hypertension', 'Solitary pulmonary hypertension']"
16,"['Chronic cor pulmonale', 'Chronic pulmonary heart disease', 'Chronic right-sided heart failure', 'Cor pulmonale', 'Pulmonary heart disease']"
17,"['Chronic pulmonary embolism', 'Chronic pulmonary thromboembolism', 'Chronic pulmonary thromboembolism without pulmonary hypertension', 'Pulmonary artery thrombosis', 'Pulmonary thromboembolism']"
18,"[""Eisenmenger's complex"", ""Eisenmenger's syndrome""]"
19,"['Acute pulmonary heart disease', 'Cardiopulmonary schistosomiasis', 'Infection of lower respiratory tract and mediastinum', 'Pulmonary heart disease', 'Pulmonary schistosomiasis', 'Pulmonary veno-occlusive disease and/or pulmonary capillary hemangiomatosis']"
20,"['Chronic pulmonary heart disease', 'Pulmonary heart disease']"
21,"['Arteriovenous fistula of pulmonary vessels', 'Pulmonary arteriovenous aneurysm', 'Pulmonary arteriovenous malformation', 'TEMPI syndrome']"
22,"['Acquired aneurysm of pulmonary artery', 'Acquired dissection of pulmonary artery', 'Dilatation of pulmonary artery', 'Dilatation of pulmonary artery', 'Dilatation of pulmonary artery', 'Perforation of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery', 'Peripheral pulmonary artery A/V aneurysm', 'Pulmonary artery aneurysm', 'Pulmonary trunk dilatation', 'Rupture of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery', 'Rupture of pulmonary vessel']"
23,"['Acquired abnormality of pulmonary venous structure', 'Acquired abnormality of pulmonary venous structure', 'Acquired abnormality of pulmonary venous structure', 'Acquired abnormality of pulmonary venous structure', 'Acquired discontinuity of pulmonary arteries', 'Acquired pulmonary trunk stenosis', 'Acquired pulmonary trunk stenosis', 'Acquired pulmonary venous obstruction', 'Acquired pulmonary venous obstruction', 'Acquired stenosis of left pulmonary artery', 'Acquired stenosis of left pulmonary artery', 'Acquired stenosis of pulmonary venous structure', 'Acquired stenosis of right pulmonary artery', 'Acquired stenosis of right pulmonary artery', 'Diffuse stenosis of left pulmonary artery', 'Diffuse stenosis of right pulmonary artery', 'Dilatation of pulmonary artery', 'Endarteritis', 'Hypoperfusion of left pulmonary artery due to preferential flow to right pulmonary artery', 'Hypoperfusion of right pulmonary artery due to preferential flow to left pulmonary artery', 'Multiple peripheral pulmonary artery stenoses', 'Multiple stenoses of left pulmonary artery', 'Multiple stenoses of right pulmonary artery', 'Obstructed pulmonary venous connection', 'Obstructed pulmonary venous connection at interatrial communication', 'Obstructed pulmonary venous connection due to extrinsic compression', 'Obstructed pulmonary venous connection due to extrinsic compression at diaphragm', 'Obstructed pulmonary venous connection due to extrinsic compression between left pulmonary artery and bronchus', 'Obstructed pulmonary venous connection due to extrinsic compression between right pulmonary artery and trachea', 'Obstructed pulmonary venous connection due to intrinsic narrowing', 'Obstruction of pulmonary great vein due to compression by right atrial dilatation', 'Obstruction of pulmonary outflow tract', 'Obstruction of pulmonary vein as complication of procedure', 'Peripheral pulmonary artery disease', 'Peripheral pulmonary artery stenosis', 'Pulmonary arteriovenous malformation', 'Pulmonary arteritis', 'Pulmonary artery aneurysm', 'Pulmonary endarteritis', 'Pulmonary hypertension secondary to raised pulmonary vascular resistance', 'Pulmonary trunk stenosis', 'Pulmonary trunk stenosis', 'Pulmonary trunk stenosis', 'Pulmonary trunk stenosis as complication of procedure', 'Pulmonary vein abnormality as complication of procedure', 'Pulmonary vein abnormality as complication of procedure', 'Pulmonary vein dilatation', 'Pulmonary vein stenosis', 'Rupture of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery', 'Rupture of pulmonary vessel', 'Rupture of pulmonary vessel', 'Single stenosis of left pulmonary artery', 'Single stenosis of right pulmonary artery', 'Stenosis of anastomosis between pulmonary venous confluence and left atrium after prior repair of anomalous pulmonary venous connection', 'Stenosis of left pulmonary artery', 'Stenosis of left pulmonary artery', 'Stenosis of left pulmonary artery as complication of procedure', 'Stenosis of pulmonary great vein as complication of procedure', 'Stenosis of right pulmonary artery', 'Stenosis of right pulmonary artery', 'Stenosis of right pulmonary artery as complication of procedure', 'Stricture of pulmonary vessel', 'Supravalvar pulmonary trunk stenosis', 'Tortuosity of pulmonary artery']"
24,"['Acquired abnormality of pulmonary arterial tree', 'Acquired abnormality of pulmonary venous structure', 'Disorder of pulmonary circulation', 'Peripheral pulmonary artery disease', 'Pulmonary arterial tree abnormality as complication of procedure', 'Pulmonary vein abnormality as complication of procedure']"
