,Synonyms
0,"['Carcinoma of cervical part of esophagus', 'Carcinoma of upper third of esophagus', 'Malignant tumor of cervical part of esophagus', 'Malignant tumor of upper third of esophagus', 'Neoplasm of cervical esophagus', 'Neoplasm of upper third of esophagus', 'Primary adenocarcinoma of upper third of esophagus', 'Primary malignant neoplasm of cervical esophagus', 'Primary malignant neoplasm of upper third of esophagus', 'Primary squamous cell carcinoma of upper third of esophagus']"
1,"['Carcinoma of middle third of esophagus', 'Carcinoma of thoracic part of esophagus', 'Malignant tumor of middle third of esophagus', 'Malignant tumor of thoracic part of esophagus', 'Neoplasm of middle third of esophagus', 'Neoplasm of thoracic esophagus', 'pM1a: Distant metastasis ', 'pM1a: Distant metastasis ', 'pM1a: Distant metastasis ', 'pM1a: Distant metastasis not applicable ', 'pM1a: Metastasis in celiac lymph nodes ', 'pM1a: Metastasis in cervical nodes ', 'pM1b: Distant metastasis ', 'pM1b: Distant metastasis ', 'pM1b: Distant metastasis ', 'pM1b: Distant metastasis to site other than celiac lymph nodes ', 'pM1b: Distant metastasis to site other than cervical nodes ', 'pM1b: Nonregional lymph nodes AND/OR other distant metastasis ', 'Primary adenocarcinoma of middle third of esophagus', 'Primary malignant neoplasm of middle third of esophagus', 'Primary malignant neoplasm of thoracic esophagus', 'Primary squamous cell carcinoma of middle third of esophagus']"
2,"['Adenocarcinoma of lower esophagus', 'Carcinoma of abdominal part of esophagus', 'Carcinoma of lower third of esophagus', 'Malignant tumor of abdominal part of esophagus', 'Malignant tumor of lower third of esophagus', 'Primary adenocarcinoma of distal third of esophagus', 'Primary adenocarcinoma of distal third of esophagus', 'Primary adenocarcinoma of lower third of esophagus due to Barrett esophagus', 'Primary malignant neoplasm of abdominal esophagus', 'Primary malignant neoplasm of lower third of esophagus', 'Primary malignant neoplasm of lower third of esophagus', 'Primary squamous cell carcinoma of lower third of esophagus']"
3,"['Overlapping malignant neoplasm of esophagus', 'Primary adenocarcinoma of overlapping lesion of esophagus', 'Primary squamous cell carcinoma of overlapping lesion of esophagus']"
4,"['Adenocarcinoma of esophagus', 'Carcinoma of esophagus', 'Gastroduodenal disorder', 'Local recurrence of malignant tumor of esophagus', 'Lymphoma of lower esophagus', 'Malignant melanoma of esophagus', 'Malignant tumor of esophagus', 'Malignant tumor of esophagus, stomach and duodenum', 'Metastasis from malignant tumor of esophagus', 'Metastatic gastroesophageal adenocarcinoma', 'Perforated carcinoma of esophagus', 'pM1a: Distant metastasis ', 'pM1b: Distant metastasis ', 'pN1a category', 'pN1a: Metastasis in 1 to 3 regional lymph nodes ', 'pN1b category', 'pN1b: Metastasis in 4 to 7 regional lymph nodes ', 'pN1c category', 'pN1c: Metastasis in more than 7 regional lymph nodes ', 'Primary malignant neoplasm of esophagus', 'pT1: Tumor invades lamina propria or submucosa ', 'pT1a: Tumor invades lamina propria ', 'pT1b: Tumor invades submucosa ', 'pT2: Tumor invades muscularis propria ', 'pT3: Tumor invades adventitia ', 'pT4: Tumor invades adjacent structures ', 'Squamous cell carcinoma of esophagus', 'T1a: Esophagus/stomach tumor invades lamina propria', 'T1b: Esophagus/stomach tumor invades submucosa', 'T3: Esophageal tumor invades adventitia']"
5,"['Carcinoma of cardia', 'Carcinoma of stomach', 'Leiomyosarcoma of cardia of stomach', 'Leiomyosarcoma of cardioesophageal junction', 'Leiomyosarcoma of stomach', 'Lymphoma of cardia of stomach', 'Lymphoma of cardioesophageal junction', 'Malignant neoplasm of cardiac orifice of stomach', 'Malignant neoplasm of cardio-esophageal junction of stomach', 'Malignant tumor of cardia', 'Primary adenocarcinoma of cardia of stomach', 'Primary adenocarcinoma of distal third of esophagus', 'Primary adenocarcinoma of esophagogastric junction', 'Primary malignant neoplasm of abdominal esophagus', 'Primary malignant neoplasm of cardia of stomach', 'Primary malignant neoplasm of esophagogastric junction', 'Primary malignant neoplasm of lower third of esophagus', 'Primary malignant neoplasm of lower third of esophagus', 'Siewert type I adenocarcinoma of esophagogastric junction', 'Siewert type II adenocarcinoma of esophagogastric junction', 'Siewert type III adenocarcinoma of esophagogastric junction']"
6,"['Carcinoma of fundus of stomach', 'Carcinoma of stomach', 'Lymphoma of fundus of stomach', 'Malignant tumor of fundus of stomach', 'Neoplasm of fundus of stomach', 'Primary malignant neoplasm of fundus of stomach']"
7,"['Carcinoma of body of stomach', 'Carcinoma of stomach', 'Lymphoma of body of stomach', 'Malignant tumor of body of stomach', 'Primary adenocarcinoma of body of stomach', 'Primary malignant neoplasm of body of stomach']"
8,"['Carcinoma of pyloric antrum', 'Carcinoma of stomach', 'Lymphoma of pyloric antrum of stomach', 'Malignant tumor of pyloric antrum', 'Neoplasm of pyloric antrum', 'Primary adenocarcinoma of pyloric antrum of stomach', 'Primary malignant neoplasm of pyloric antrum']"
9,"['Carcinoma of pylorus', 'Carcinoma of stomach', 'Lymphoma of pylorus of stomach', 'Malignant neoplasm of pyloric canal of stomach', 'Malignant tumor of pylorus', 'Neoplasm of pylorus', 'Primary malignant neoplasm of pylorus', 'Pyloric mass']"
10,"['Carcinoma of lesser curve of stomach', 'Carcinoma of stomach', 'Lymphoma of lesser curvature of stomach', 'Malignant tumor of lesser curve of stomach', 'Neoplasm of lesser curvature of stomach', 'Primary malignant neoplasm of lesser curvature of stomach']"
11,"['Carcinoma of greater curve of stomach', 'Carcinoma of stomach', 'Lymphoma of greater curvature of stomach', 'Malignant tumor of greater curve of stomach', 'Neoplasm of greater curvature of stomach', 'Primary malignant neoplasm of greater curvature of stomach']"
12,"['Overlapping malignant neoplasm of stomach', 'Primary adenocarcinoma of overlapping lesion of stomach']"
