,Synonyms
0,['Classical phenylketonuria']
1,"['6-Pyruvoyl-tetrahydrobiopterin synthase deficiency', 'Classical phenylketonuria', 'Dihydropteridine reductase deficiency', 'Disorder of tetrahydrobiopterin metabolism', 'Disorder of tetrahydrobiopterin metabolism', 'Disorder of tetrahydrobiopterin metabolism', 'Disorder of tetrahydrobiopterin metabolism', 'GTP cyclohydrolase I deficiency', 'Hyperphenylalaninemia', 'Maternal phenylketonuria', 'Persistent hyperphenylalaninemia', 'Persistent hyperphenylalaninemia AND tyrosinemia', 'Pterin-4-carbinolamine dehydratase deficiency', 'Sepiapterin reductase deficiency', 'Tetrahydrobiopterin synthesis defect', 'Transient hyperphenylalaninemia']"
2,['Disorder of tyrosine metabolism']
3,"['4-Hydroxyphenylpyruvate dioxygenase deficiency', 'Classical phenylketonuria', 'Clinical manifestation of enzyme deficiency', 'Deficiency of fumarylacetoacetase', 'Fumarylacetoacetase deficiency, chronic type', 'Hereditary hypertyrosinemia', 'Hypertyrosinemia', 'Hypertyrosinemia, Richner-Hanhart type', 'Persistent hyperphenylalaninemia', 'Persistent hyperphenylalaninemia AND tyrosinemia', 'Tyrosinemia', 'Tyrosinemia type I', 'Tyrosinemia type III', 'Tyrosinosis']"
4,"['4-Hydroxyphenylpyruvate dioxygenase deficiency', 'Aciduria', 'Alcaptonuric ochronosis', 'Alkaptonuria', 'Arthritis due to alkaptonuria', 'Deficiency of gentisate 1,2-dioxygenase', 'Deficiency of maleylacetoacetate isomerase', 'Deficiency of quinate dehydrogenase', 'Deficiency of tyrosine decarboxylase', 'Deficiency of tyrosine-tRNA ligase', 'Degenerative polyarthritis', 'Disorder of catecholamine synthesis', 'Dopamine beta-hydroxylase deficiency', 'Exogenous ochronosis', 'Hepatic tyrosine aminotransferase deficiency', 'Homogentisate 1,2-dioxygenase deficiency', 'Ochronotic arthritis', 'Tyrosinuria', ""Woolf's syndrome""]"
5,"['Albinism', 'Albinism with deafness syndrome', 'Microcephalus with albinism and digital anomaly syndrome', 'Partial albinism']"
6,"['Aland eye disease and ocular albinism', 'Ocular albinism', 'Ocular albinism', 'Ocular albinism', 'Ocular albinism with late-onset sensorineural deafness', 'Ocular albinism, type I']"
7,"['Autosomal recessive ocular albinism', 'Ocular albinism']"
8,[]
9,"['Ocular albinism', 'Ocular albinism with congenital sensorineural deafness']"
10,"['Minimal pigment oculocutaneous albinism', 'Oculocutaneous albinism type 1', 'Temperature-sensitive oculocutaneous albinism', 'Tyrosinase-negative oculocutaneous albinism', 'Yellow mutant oculocutaneous albinism']"
11,"['Brown oculocutaneous albinism', 'Rufous albinism', 'Tyrosinase-positive oculocutaneous albinism']"
12,"['Cross syndrome', 'Gingival fibromatosis', 'Ocular albinism', 'Ocular albinism-lentigines-deafness syndrome', 'Oculocerebral hypopigmentation syndrome of Preus type', 'Oculocutaneous albinism type 4', 'Oculocutaneous albinism type 5', 'Oculocutaneous albinism type 6', 'Oculocutaneous albinism type 7', 'Punctate oculocutaneous albinoidism', 'Tyrosinase-positive oculocutaneous albinism', 'Tyrosinase-positive oculocutaneous albinism']"
13,"['Black locks, oculocutaneous albinism, AND deafness of the sensorineural type', 'Oculocutaneous albinism']"
14,"['Attenuated Chédiak-Higashi syndrome', 'Chédiak-Higashi syndrome', 'Chédiak-Higashi syndrome', 'Chemotactic disorder', 'Chemotactic disorder', 'Dense body defect', 'Dense body defect', 'Granulocyte granule deficiency', 'Granulocyte granule deficiency', 'Partial albinism', 'Partial albinism', 'Periodontitis co-occurrent with Chédiak-Higashi syndrome', 'Periodontitis co-occurrent with genetic disorder']"
15,"['Dense body defect', 'Hermansky-Pudlak syndrome', 'Pulmonary fibrosis due to Hermansky-Pudlak syndrome', 'Tyrosinase-positive oculocutaneous albinism']"
16,[]
17,['Albinism co-occurrent with hematologic disorder']
18,"['Albinism-deafness syndrome of Tietz', 'Congenital malformation syndromes involving limbs', 'Hypopigmentation-immunodeficiency disease', 'Immunodeficiency associated with multiple organ system abnormalities', 'Immunodeficiency with major anomalies', ""Klein-Waardenberg's syndrome"", 'Phylloid hypomelanosis', 'Piebald trait with neurologic defects syndrome', 'Piebaldism', 'Ziprkowski-Margolis syndrome']"
19,['Disorder of histidine metabolism']
20,"['Clinical manifestation of enzyme deficiency', 'Disorder of histidine metabolism', 'Histidinemia', 'Neonatal hyperhistidinemia']"
21,"['Aminoaciduria', 'Deficiency of histidine ammonia-lyase', 'Deficiency of histidine decarboxylase', 'Disorder of histidine metabolism', 'Disorder of histidine metabolism', 'Disorder of histidine metabolism', 'Disorder of histidine metabolism', 'Histidine transport defect', 'Imidazole aminoaciduria', 'Urocanate hydratase deficiency']"
22,"['Deficiency of acetylserotonin methyltransferase', 'Deficiency of kynurenine 3-monooxygenase', 'Deficiency of kynurenine-oxoglutarate aminotransferase', 'Deficiency of tryptophan 2,3-dioxygenase', 'Deficiency of tryptophan 5-monooxygenase', 'Deficiency of tryptophan-tRNA ligase', 'Disorder of tryptophan metabolism', 'Familial hypertryptophanemia', ""Hooft's syndrome"", 'Indicanuria', 'Kynureninase deficiency', 'Tryptophanemia', 'Tryptophanuria', 'Tryptophanuria with dwarfism']"
23,"['Aromatic amino acid decarboxylase deficiency', 'Carnosinemia', 'Carnosinuria', 'Clinical manifestation of carnosinase deficiency', 'Clinical manifestation of enzyme deficiency', 'Deficiency of aromatic-L-amino-acid decarboxylase', 'Disorder of catecholamine synthesis', 'Disorder of tryptophan metabolism', 'Hydroxykynureninuria']"
24,['Disorder of aromatic amino acid metabolism']
25,"['Classical maple syrup urine disease', 'Dihydrolipoamide dehydrogenase deficiency', 'Intermediate maple syrup urine disease', 'Intermittent maple syrup urine disease', 'Lactic acidosis', 'Maple syrup urine disease', 'Maple syrup urine disease, multiple dehydrogenase form', 'Mild maple syrup urine disease', 'Thiamin-responsive maple syrup urine disease']"
26,['Isovaleryl-CoA dehydrogenase deficiency']
27,"['3-Methylglutaconic aciduria', '3-Methylglutaconic aciduria type 1', '3-Methylglutaconic aciduria type 2', '3-Methylglutaconic aciduria type 3', '3-Methylglutaconic aciduria type 4', '3-methylglutaconic aciduria type 5', '3-methylglutaconic aciduria type 7', '3-methylglutaconic aciduria type IV with sensorineural deafness, encephalopathy and Leigh-like syndrome', '3-Methylglutaconic aciduria with normal 3-methylglutaconyl-CoA hydratase activity', 'Unclassified 3-methylglutaconic aciduria']"
28,"['2-methyl-3-hydroxybutyric aciduria', 'Deficiency of dehydrogenase', 'Disorder of isoleucine metabolism']"
29,"['Adenosylcobalamin and methylcobalamin synthesis defect', 'Adenosylcobalamin synthesis defect', 'Cobalamin A disease', 'Cobalamin B disease', 'Cobalamin C disease', 'Cobalamin D disease', 'Fatal infantile lactic acidosis with methylmalonic aciduria', 'Homocystinuria', 'Inherited methylmalonic acidemia AND homocystinuria', 'Methylmalonic acidemia', 'Methylmalonic acidemia due to methylmalonyl-coenzyme A epimerase deficiency', 'Methylmalonic aciduria due to transcobalamin receptor defect', 'Mitochondrial DNA depletion syndrome encephalomyopathic form']"
30,"['Deficiency of propionyl-CoA carboxylase', 'Propionic acidemia', 'Propionic acidemia, type I', 'Propionic acidemia, type II', 'Propionyl-CoA carboxylase deficiency pccA complementation group', 'Propionyl-CoA carboxylase deficiency pccBC complementation group']"
31,['Disorder of propionate AND/OR methylmalonate metabolism']
32,"['2-methylbutyrylglycinuria', '3-Hydroxyisobutyric aciduria', 'Autism epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency', 'Autistic disorder of childhood onset', 'Clinical manifestation of enzyme deficiency', 'Combined malonic and methylmalonic aciduria', 'Deficiency of acetyl-CoA acetyltransferase', 'Deficiency of hydroxymethylglutaryl-CoA lyase', 'Deficiency of isoleucine-tRNA ligase', 'Deficiency of leucine aminotransferase', 'Deficiency of leucine-tRNA ligase', 'Deficiency of valine-tRNA ligase', 'Disorder of isoleucine metabolism', 'Disorder of valine metabolism', 'Hydroxymethylglutaric aciduria', 'Hyperleucine-isoleucinemia', 'Hyperleucinemia', 'Hypervalinemia', 'Intermittent branched-chain ketonuria', 'Isobutyrylglycinuria', 'Isoleucinosis', 'Leucine-induced hypoglycemia', 'Malonic aciduria', 'Methylcrotonyl-CoA carboxylase deficiency', 'Mitochondrial 2-methylacetoacetyl-CoA thiolase deficiency - potassium stimulated', 'Valinosis']"
33,['Disorder of branched-chain amino acid metabolism']
34,"['Acyl-CoA dehydrogenase deficiency', 'Disorder of fatty acid metabolism']"
35,"['Acyl-CoA dehydrogenase deficiency', 'Acyl-CoA dehydrogenase deficiency', 'Combined deficiency of long chain 3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase', 'Long chain acyl-CoA dehydrogenase deficiency', 'Very long chain acyl-CoA dehydrogenase deficiency']"
36,"['Acyl-CoA dehydrogenase deficiency', 'Medium-chain acyl-coenzyme A dehydrogenase deficiency']"
37,"['2-Methyl-3-hydroxybutyryl-CoA dehydrogenase deficiency', 'Acyl-CoA dehydrogenase deficiency', 'Deficiency of butyryl-CoA dehydrogenase', 'Deficiency of dehydrogenase', 'Short chain 3-hydroxyacyl-CoA dehydrogenase deficiency']"
38,"['Autosomal recessive glutaric aciduria, type 2', 'Glutaric aciduria', 'Glutaric aciduria, type 2', 'X-linked glutaric aciduria, type 2']"
39,"['Amino acid deficiency', 'Carnitine deficiency', 'Carnitine palmitoyltransferase deficiency', 'Carnitine palmitoyltransferase I deficiency', 'Carnitine palmitoyltransferase II deficiency', 'Muscle carnitine deficiency']"
40,"['3-Ketoacyl-CoA triolase deficiency', 'Acyl-CoA dehydrogenase 9 deficiency', 'Combined deficiency of long chain 3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase', 'Combined long chain hydroxyacyl-CoA dehydrogenase deficiency', 'Deficiency of 2-methylbutyryl-CoA dehydrogenase', 'Deficiency of 3-hydroxyacyl-CoA dehydrogenase', 'Deficiency of acetyl-CoA acyltransferase', 'Deficiency of enoyl-CoA hydratase', 'Isolated long chain hydroxyacyl-CoA dehydrogenase deficiency', 'Mitochondrial trifunctional protein deficiency', 'Succinyl-CoA acetoacetate transferase deficiency']"
41,"['Deficiency of 3-hydroxybutyrate dehydrogenase', 'Disorder of ketone metabolism']"
42,"['3-hydroxy-3-methylglutaryl-coenzyme A synthase deficiency', 'Acetyl-CoA: carboxylase deficiency', 'Carnitine acylcarnitine translocase deficiency', 'Deficiency of 2,4-dienoyl-CoA reductase', 'Deficiency of 2-hydroxyglutarate dehydrogenase', 'Deficiency of 3-hydroxybutyryl-CoA epimerase', 'Deficiency of 3-hydroxyisobutyryl CoA hydrolase', 'Deficiency of acetate-CoA ligase', 'Deficiency of acetoacetyl-CoA reductase', 'Deficiency of acetyl-CoA acylase', 'Deficiency of acetyl-CoA deacylase', 'Deficiency of acetyl-CoA hydrolase', 'Deficiency of carnitine acetyltransferase', 'Deficiency of coenzyme-A transferase', 'Deficiency of glutarate-CoA ligase', 'Deficiency of long-chain fatty-acyl-CoA hydrolase', 'Deficiency of long-chain-fatty-acid-CoA ligase', 'Deficiency of malonyl-CoA decarboxylase', 'Deficiency of palmitoyl-CoA hydrolase', 'Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency', 'Long-chain fatty acid transport deficiency', 'Malonic aciduria']"
43,"['Amino acid deficiency', 'Carnitine deficiency']"
44,['Renal carnitine transport defect']
45,"['Amino acid deficiency', 'Carnitine deficiency', 'Carnitine deficiency due to inborn error of metabolism']"
46,"['Amino acid deficiency', 'Carnitine deficiency', 'Iatrogenic carnitine deficiency']"
47,"['Ruvalcaba syndrome', 'Ruvalcaba-Myhre syndrome']"
48,"['Amino acid deficiency', 'Amino acid deficiency', 'Carnitine deficiency', 'Carnitine deficiency', 'Carnitine nutritional deficiency', 'Secondary carnitine deficiency']"
49,"['Disorder of peroxisomal function', 'General loss of peroxisomal function', 'Loss of multiple peroxisomal functions', 'Loss of single peroxisomal function']"
50,"['Peroxisome biogenesis disorder', 'Zellweger syndrome']"
51,"['Adrenoleukodystrophy', 'Adrenoleukodystrophy', 'Neonatal adrenoleucodystrophy', 'Peroxisome biogenesis disorder']"
52,"['Alpha-methylacyl-CoA racemase deficiency disorder', 'General loss of peroxisomal function', 'Peroxisome biogenesis disorder', 'Synthetic defect of bile acids']"
53,"['Adrenoleukodystrophy', 'Childhood cerebral X-linked adrenoleukodystrophy']"
54,"['Adolescent X-linked adrenoleukodystrophy', 'Adrenoleukodystrophy']"
55,[]
56,"['Acyl-CoA oxidase deficiency', ""Addison's disease"", ""Addison's disease with adrenoleucodystrophy"", 'Adrenoleukodystrophy']"
57,['Adrenoleukodystrophy']
58,[]
59,"['Loss of multiple peroxisomal functions', 'Rhizomelic chondrodysplasia punctata syndrome']"
60,"['Contiguous ABCD1 DXS1357E deletion syndrome', 'Loss of multiple peroxisomal functions', 'Zellweger-like syndrome without peroxisomal anomaly', ""Zellweger's-like syndrome""]"
61,[]
62,"['Bifunctional peroxisomal enzyme deficiency', 'Dihydroxycholestanoic acidemia and trihydroxycholestanoic acidemia', 'Glutaryl-CoA oxidase deficiency', 'Isolated alkyldihydroxyacetone phosphate synthase deficiency', 'Isolated dihydroxyacetone phosphate acyltransferase deficiency', 'Peroxisomal thiolase deficiency']"
63,[]
64,"['Atypical hypotonia cystinuria syndrome', 'Cystinuria', 'Cystinuria, type 1', 'Cystinuria, type 2', 'Cystinuria, type 3', 'Hypotonia cystinuria syndrome', 'Isolated cystinuria']"
65,"['Hartnup disorder, renal type', 'Hartnup disorder, renal/jejunal type', 'Neutral 1 amino acid transport defect']"
66,['Lowe syndrome']
67,"['Benign adult cystinosis', 'Congenital Fanconi syndrome', 'Cystinosis', 'Hypothyroidism due to cystinosis', 'Hypothyroidism due to infiltrative disease', 'Infantile nephropathic cystinosis', 'Juvenile nephropathic cystinosis']"
68,"['Acquired Fanconi syndrome', 'Acquired monoclonal immunoglobulin light chain-associated Fanconi syndrome', 'Adult Fanconi syndrome', 'Amino acid transport disorder', 'Calculus = cystine', 'Calculus composition findings', 'Cystinemia', 'Disorder of tryptophan metabolism', 'Dysplasia with defective mineralization', 'Familial renal iminoglycinuria', 'Familial x-linked hypophosphatemic vitamin D refractory rickets', 'Fanconi syndrome', 'Glucoaminophosphaturia syndrome', 'Glycinuria', 'Hypophosphatemic rickets with nephrotic-glycosuric dwarfism', 'Iminoglycinuria', 'Microscopic nephrocalcinosis', 'Neonatal cystine-lysinuria', 'O/E: cystine renal calculus', 'O/E: renal calculus', 'Proximal renal tubular acidosis', 'Proximal renal tubular acidosis', 'Tryptophan malabsorption syndrome', 'X-linked creatine deficiency']"
69,"['Deficiency of dihydrofolate reductase', 'Disorder of sulfur-bearing amino acid metabolism']"
70,"['Adenosylcobalamin and methylcobalamin synthesis defect', 'Cystathionine beta-synthase deficiency', 'Functional defects of methionine synthase', 'Hereditary hyperhomocysteinemia', 'Homocystinemia', 'Homocystinuria', 'Homocystinuria', 'Homocystinuria', 'Homocystinuria vitamin B12-responsive type III', 'Homocystinuria without methylmalonic aciduria', 'Hyperhomocysteinemia', 'Inherited disorder of folate metabolism', 'Inherited methylmalonic acidemia AND homocystinuria', 'Methylcobalamin deficiency type cbl G', 'Methylene THF reductase deficiency AND homocystinuria']"
71,"['5,10-Methylenetetrahydrofolate reductase deficiency', 'Heterozygous methylenetetrahydrofolate reductase mutation', 'Homocystinuria', 'Homozygous methylenetetrahydrofolate reductase mutation', 'Inherited disorder of folate metabolism', 'Inherited disorder of folate metabolism', 'Methylene THF reductase deficiency AND homocystinuria']"
72,"['4-Hydroxyphenylpyruvate dioxygenase deficiency', 'Cystathione gamma-lyase deficiency', 'Cystathionine gamma-lyase deficiency', 'Cystathioninemia', 'Cystathioninuria', 'Deficiency of Cobalamin E', 'Deficiency of Cobalamin G', 'Deficiency of glutathione synthase', 'Deficiency of glutathione thiolesterase', 'Deficiency of glutathione-homocystine transhydrogenase', 'Deficiency of homocysteine desulfhydrase', 'Deficiency of methionine adenosyltransferase', 'Deficiency of methionine-tRNA ligase', 'Deficiency of thetin-homocysteine methyltransferase', 'Familial methionine malabsorption', 'Functional defects of methionine synthase', 'Glutamate formiminotransferase deficiency', 'Hawkinsinuria', 'Hepatic methionine adenosyltransferase deficiency', 'Hypermethioninemia', 'Hypermethioninemia due to deficiency of glycine N-methyltransferase', 'Hypermethioninemia encephalopathy due to deficiency of adenosine kinase', 'Inherited disorder of folate metabolism', 'Inherited disorder of folate metabolism', 'Neonatal hypermethioninemia', 'Sulfite oxidase deficiency', 'Sulfite oxidase deficiency syndrome', 'Tetrahydrofolate methyltransferase deficiency', 'Transcobalamin I deficiency']"
73,"['Disorder of liver co-occurrent and due to disorder of urea cycle', 'Disorder of lysine and hydroxylysine metabolism', 'Disorder of the urea cycle metabolism', 'Hyperammonemia', 'Hyperammonemia', 'Hyperammonemic encephalopathy', 'Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency', 'Hyperinsulinism and hyperammonemia syndrome', 'Hyperlysinemia', 'Periodic hyperlysinemia with hyperammonemia']"
74,"['Arginase deficiency', 'Deficiency of arginine deiminase']"
75,['Argininosuccinate lyase deficiency']
76,"['Citrin deficiency', 'Citrullinemia', 'Citrullinemia type II', 'Citrullinemia, late-onset type', 'Citrullinemia, neonatal type', 'Citrullinemia, subacute type', 'Citrullinuria', 'Deficiency of argininosuccinate synthase', 'Neonatal metabolic acidemia']"
77,"['Carbamoyl-phosphate synthetase 1 deficiency', 'Deficiency of urease', 'Hyperammonemia', 'Hyperammonemia, type III', 'Inborn error of amino acid metabolism']"
78,"['2-hydroxyglutaric aciduria', '2-hydroxyglutaric aciduria', '2-Ketoadipic acidemia', 'D-2 glutaric aciduria', 'D-2 glutaric aciduria', 'Deficiency of lysine racemase', 'Disorder of lysine and hydroxylysine metabolism', 'Disorder of lysine AND/OR hydroxylysine metabolism', 'Enchondromatosis', 'Glutaric aciduria', 'Glutaric aciduria, type 1', 'Glutaryl-CoA dehydrogenase deficiency', 'Hyperlysinemia', 'L-2 glutaric aciduria', 'Lysine intolerance', 'Lysinuric protein intolerance', 'Lysinuric protein intolerance, type 1', 'Lysinuric protein intolerance, type 2', 'Metaphyseal chondromatosis co-occurrent with D-2 hydroxyglutaric aciduria', 'Periodic hyperlysinemia', 'Periodic hyperlysinemia with hyperammonemia', 'Persistent hyperlysinemia', 'Saccharopinuria', 'Seizures and intellectual disability due to hydroxylysinuria']"
79,"['Disorder of ornithine metabolism', 'Hyperammonemia', 'Hyperammonemia', 'Hyperornithinemia', 'Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome', 'Ornithine aminotransferase deficiency', 'Ornithine carbamoyltransferase deficiency']"
80,['Disorder of glycine metabolism']
81,"['Aminomethyltransferase deficiency', 'Childhood-onset spasticity with hyperglycinemia', 'Glucoglycinuria', 'Glycine dehydrogenase  deficiency', 'Glycosuria', 'Hyperglycinemia', 'Hyperglycinemia', 'Neonatal metabolic acidemia', 'Non-ketotic hyperglycinemia', 'Non-ketotic hyperglycinemia', 'Non-ketotic hyperglycinemia H protein deficiency', 'Non-ketotic hyperglycinemia L protein deficiency', 'Transient neonatal hyperglycinemia']"
82,['Trimethylaminuria']
83,"['Antifreeze oxalosis', 'Enteric hyperoxaluria', 'Oxalosis', 'Primary hyperoxaluria', 'Primary hyperoxaluria type III', 'Primary hyperoxaluria, type I', 'Primary hyperoxaluria, type II', 'Secondary oxalosis', 'Secondary oxalosis']"
84,"['Deficiency of dimethylglycine dehydrogenase', 'Deficiency of glycine acyltransferase', 'Deficiency of sarcosine oxidase', 'Hyperprolinemia', 'Hyperprolinemia type 2', 'Proline dehydrogenase deficiency', 'Sarcosine dehydrogenase deficiency']"
85,"['Disorder of beta and omega amino acid metabolism', 'Disorder of the gamma-glutamyl cycle', 'Gamma-aminobutyric acid transaminase deficiency']"
