,Synonyms
0,"['Initial prescription of oral contraception done', 'OCP for non-contraceptive use', 'Oral contraceptive prescribed', 'Oral contraceptive started']"
1,"['Emergency contraception', 'Postcoital contraception', 'Prescription of emergency contraception done']"
2,['Initiation of depot contraception done']
3,['Counseling for intrauterine device contraception done']
4,[]
5,[]
6,[]
7,"['Contraceptive sheath issued', 'Contraceptive sheath status', 'Initiation of hormone releasing contraceptive vaginal ring done', 'Initiation of transdermal contraception done']"
8,[]
9,"['Natural contraception education done', 'Not trying to conceive']"
10,"['Advised to use emergency contraception', 'Contraception care education done', 'Counseling for sterilization done', 'Family planning education done', 'Oral contraceptive advice', 'Oral contraceptive changed', 'Patient advised about the health risks of second hand smoke']"
11,"['Counseling for elective sterilization done', 'Counseling for sterilization done', 'Endoscopic bilateral occlusion of fallopian tubes using intrafallopian implants done', 'Endoscopy carried out', 'Sterilization procedure done', 'Sterilization requested', 'Vasectomy requested']"
12,"['Contraception failure', 'Difficulty obtaining contraception', 'Dissatisfaction with contraception method', 'Inconsistent use of contraception methods', 'Patient unhappy with medication regime', 'Surveillance of contraception done', 'Surveillance of intrauterine device contraception done', 'Surveillance of prescribed method of contraception done']"
13,"['Combined oral contraceptive pill failure', 'Oral contraception - problem', 'Oral contraception -no problem', 'Oral contraceptive advice', 'Oral contraceptive repeat', 'Oral contraceptive stopped', 'Pill check', 'Postcoital contraception status', 'Postcoital OCP failure', 'Progestogen-only pill failure', 'Surveillance of contraception done', 'Surveillance of contraception done', 'Surveillance of oral contraception done', 'Surveillance of oral contraceptive pill for non-contraceptive use done']"
14,"['Surveillance of contraception done', 'Surveillance of depot contraception done']"
15,"['Difficult fitting of intrauterine contraceptive device', 'Insertion of intrauterine contraceptive device done', 'Intrauterine contraceptive device fitted', 'Postcoital intrauterine contraceptive device fitted']"
16,"['Contraceptive sheath status', 'IUD - defaulted from check', 'IUD change due', 'IUD check', 'IUD checked - no problems', 'Pregnant, sheath failure']"
17,"['IUD removal awaited', 'Removal of intrauterine contraceptive device done']"
18,['Intrauterine contraceptive device re-fitted']
19,"['Surveillance of contraception done', 'Surveillance of vaginal hormone releasing ring contraception done']"
20,[]
21,"['Insertion of subcutaneous contraceptive done', 'Subcutaneous contraceptive implant palpable', 'Subcutaneous contraceptive implant present', 'Surveillance of contraception done', 'Surveillance of subcutaneous contraceptive implant done']"
22,"['Barrier contraception method', 'Barrier contraception method', 'CAP checked', 'Contraception based on fertility awareness', 'Contraception using lactation amonorrhea method', 'Contraceptive coitus interruptus', 'Contraceptive sponge failure', 'Contraceptive sponge status', 'Depot contraceptive - problem', 'Depot contraceptive failure', 'Depot contraceptive status', 'Depot contraceptive status', 'Depot contraceptive status', 'Depot contraceptive-no problem', 'Female barrier contraception method', 'Natural contraception', 'Natural contraception', 'Natural contraception', 'Never used condom', 'Pregnant, diaphragm failure', 'Sheath contraception', 'Spermicidal contraception', 'Surveillance of contraception done', 'Surveillance of vaginal contraceptive pessary done', 'Symptothermal contraception - no problem', 'Symptothermal contraception - problem', 'Symptothermal contraception failure', 'Symptothermal contraception status', 'Symptothermal contraception status', 'Symptothermal contraception status', 'Uses contraceptive sponge', 'Uses contraceptive sponge and spermicide', 'Uses sheath with spermicide', 'Uses symptothermal contraception']"
23,"['Barrier contraception method', 'Contraception not needed', 'Contraception using injectable contraceptive medication', 'Contraceptive sheath problem', 'Partner had vasectomy', 'Postcoital contraception', 'Postcoital douche method of contraception', 'Progestogen only depot contraception', 'Sheath contraception', 'Sheath contraception', 'Spermicidal contraception', 'Spermicide with sheath only', 'Uses sheath with spermicide']"
24,"['Contraception need complicated by medical condition', 'Contraception status not decided', 'Never used contraception', 'No contraceptive precautions']"
25,['Reversal of sterilization done']
26,"['Infertility study done', 'Postcoital test abnormal']"
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,"['Genetic counseling done', 'Genetic counseling for heritable disorder with fetus at risk done', 'Genetic counseling for heritable disorder with patient at risk done']"
35,[]
36,['Counseling for fertility preservation done']
37,['Counseling for infertility done']
38,[]
39,[]
40,[]
41,[]
42,['Fertility preservation procedure done']
43,"['Artificial insemination done', 'Ovulation temperature chart started']"
44,['Trying to conceive']
45,"['Antenatal scan unable to confirm pregnancy', 'Antenatal ultrasound finding', 'Possible pregnancy', 'Pregnancy not yet confirmed', 'Pregnancy test equivocal', 'Pregnancy test finding', 'Pregnancy test positive', 'Pregnancy test weakly positive', 'Serum pregnancy test equivocal', 'Urine pregnancy test equivocal']"
46,"['Aschheim-Zondek test positive', 'Pregnancy test positive', 'Serum pregnancy test positive', 'Urine pregnancy test positive']"
47,"['Aschheim-Zondek test negative', 'Pregnancy test negative', 'Serum pregnancy test negative', 'Urine pregnancy test negative']"
48,['Childbirth education done']
49,"['P/N care started at birth', 'Parent craft - group class', 'Parent craft class attended', 'Parent craft classes', 'Parent craft classes', 'Parent craft classes', 'Parent craft -individual class']"
