,Synonyms
0,[]
1,[]
2,"['Cervical arthritis', 'Cervical spine joint inflamed', 'Rheumatoid arthritis of cervical spine', 'Rheumatoid arthritis of joint of spine']"
3,[]
4,"['Ankylosing spondylitis', 'Axial spondyloarthritis', 'O/E - chest deformity', 'On examination - ankylosing spondylitis chest deformity']"
5,[]
6,[]
7,[]
8,[]
9,"['Ankylosing spondylitis', 'Ankylosing spondylitis with multisystem involvement', 'Ankylosing spondylitis with organ / system involvement', 'Axial spondyloarthritis', 'Rheumatoid arthritis of joint of spine']"
10,['Spinal enthesopathy']
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,"['Arthritis of left sacroiliac joint', 'Arthritis of right sacroiliac joint', 'Bilateral arthritis of sacroiliac joint', 'Bilateral arthropathy of sacroiliac joints', 'Bilateral inflammation of sacroiliac joint', 'Disorder of left sacroiliac joint', 'Disorder of right sacroiliac joint', 'Inflammation of sacroiliac joint', 'Solitary sacroiliitis']"
21,"['Acute osteomyelitis of vertebra', 'Chronic osteomyelitis of vertebra', 'Infection of vertebra', 'Osteomyelitis of vertebra', 'Vertebral abscess']"
22,[]
23,"['Acute osteomyelitis of cervical spine', 'Acute osteomyelitis of vertebra', ""Brodie's abscess"", ""Brodie's abscess of cervical spine"", 'Chronic osteomyelitis of cervical spine', 'Chronic osteomyelitis of vertebra', 'Infection of cervical spine', 'Subacute osteomyelitis of cervical spine', 'Vertebral abscess']"
24,[]
25,"['Acute osteomyelitis of thoracic spine', 'Acute osteomyelitis of vertebra', ""Brodie's abscess"", ""Brodie's abscess of thoracic spine"", 'Chronic osteomyelitis of thoracic spine', 'Chronic osteomyelitis of vertebra', 'Infection of thoracic spine', 'Subacute osteomyelitis of thoracic spine', 'Vertebral abscess']"
26,[]
27,"['Acute osteomyelitis of lumbar spine', 'Acute osteomyelitis of vertebra', ""Brodie's abscess"", ""Brodie's abscess of lumbar spine"", 'Chronic osteomyelitis of lumbar spine', 'Chronic osteomyelitis of vertebra', 'Infection of lumbar spine', 'Subacute osteomyelitis of lumbar spine', 'Vertebral abscess']"
28,[]
