,Synonyms
0,"['Aberrant insertion of labial frenulum', 'Broad attachment of labial frenum', 'Caliber persistent labial artery', 'Congenital anomaly of lip', 'Congenital anomaly of oral mucosa', 'Congenital commissural pits', 'Congenital double lip', 'Congenital ectropion of lip', 'Congenital fistula of lip', 'Congenital hyperplasia of sebaceous glands of lip', 'Congenital lip pits', 'Congenital lower lip pits', 'Diprosopus', 'Enlarged labial frenum', 'Finding of arrangement of lip', 'Fistula of lip', 'High upper lip line', 'Ichthyosis, alopecia, eclabion, ectropion, intellectual disability syndrome', 'Lamellar ichthyosis', 'Median nodule of upper lip', 'Midline sinus of the upper lip', 'Synchilia', 'Van der Woude syndrome']"
1,"['Short frenulum of tongue', 'Tongue tie', 'Tongue tie', 'X-linked cleft palate and ankyloglossia']"
2,"['Congenital macroglossia', 'Enlargement of tongue']"
3,"['Aberrant insertion of frenum of tongue', 'Bifid tongue', 'Cleft tongue', 'Congenital adhesions of tongue', 'Congenital anomaly of tongue', 'Congenital anomaly of tongue, salivary gland AND/OR pharynx', 'Congenital malformation of tongue, mouth and pharynx', 'Congenital malposition of tongue', 'Congenital plicated tongue', 'Congenital protrusion of tongue', 'Cyst of tongue', 'Digestive duplication cyst of tongue', 'Facial milia, lobate tongue, lingual and labial frenula syndrome', 'Lobulated tongue', 'Microglossia', 'Mucogingival deformity on edentulous ridge', 'Mucogingival deformity on edentulous ridge due to aberrant insertion of frenum of tongue', 'Plicated tongue', 'Tongue absent', 'Trifid tongue']"
4,"['Accessory parotid gland', 'Accessory salivary duct', 'Accessory salivary gland', 'Accessory salivary gland or duct', 'Aplasia of lacrimal and salivary gland', 'Atresia of salivary duct', 'Congenital abnormality of salivary duct', 'Congenital absence of salivary gland', 'Congenital anomaly of lacrimal gland', 'Congenital anomaly of salivary gland', 'Congenital anomaly of salivary gland', 'Congenital anomaly of tongue, salivary gland AND/OR pharynx', 'Congenital aplasia of lacrimal structure', 'Congenital malformation of salivary glands and ducts', 'Congenital salivary gland fistula', ""Displacement of Wharton's duct"", 'Ectopic parotid gland tissue', 'Fistula of salivary gland', 'Ranula, congenital', 'Salivary gland heterotopia']"
5,"['Absence of uvula', 'Byzanthine arch palate', 'Congenital abnormal fusion of palatine bone', 'Congenital abnormal shape of palate rugae', 'Congenital abnormal shape of palatine bone', 'Congenital absence of palatine bone', 'Congenital absence of uvula', 'Congenital anomaly of oral mucosa', 'Congenital anomaly of oral mucosa', 'Congenital anomaly of oral mucosa', 'Congenital anomaly of palate', 'Congenital anomaly of palatine bone', 'Congenital anomaly of palatine bone', 'Congenital anomaly of palatine bone', 'Congenital anomaly of palatine bone', 'Congenital anomaly of palatine bone', 'Congenital anomaly of uvula', 'Congenital hypoplasia of palatine bone', 'Congenital malposition of palate rugae', 'Congenital misalignment of palate rugae', 'Congenital short hard palate', 'Cranioschisis', 'Deviation of uvula', 'Flat palate', 'Oculopalatocerebral syndrome', 'Persistent hyperplastic primary vitreous', 'Persistent primary vitreous', 'RAPADILINO syndrome', 'Redundant soft palate']"
6,"['Buccal bifurcation cyst', 'Cleft palate lateral synechia syndrome', 'Congenital abnormality of oral cavity', 'Congenital absence of mouth', 'Congenital anomaly of mouth', 'Congenital anomaly of oral mucosa', 'Congenital anomaly of oral mucosa', 'Congenital hypertrichosis', 'Congenital malformation of tongue, mouth and pharynx', 'Ectodermal dysplasia with tooth-nail defects', 'Ectopic oral gastrointestinal cyst', 'Facial milia, lobate tongue, lingual and labial frenula syndrome', 'Fordyce spots of buccal mucosa', 'Fordyce spots of lips', ""Fordyce's disease"", 'Frenal tag', 'Gingival odontogenic cyst', 'Hereditary mucoepithelial dysplasia', 'Hypertrichosis with congenital macrogingivae', 'Ichthyosis, oral and digital anomalies syndrome', 'Inflammatory odontogenic cyst', 'Melanin pigmentation of oral mucosa', 'Melanosis of mucosa of body orifice', 'Nail and tooth abnormalities, marginal palmoplantar keratoderma, oral hyperpigmentation syndrome', 'Orofacial cleft', 'Oro-facial digital syndrome type 11', 'Oro-facial digital syndrome type 14', 'Oro-facial digital syndrome type 5', 'Wellesley Carman French syndrome', 'White sponge nevus']"
7,['Congenital diverticulum of pharynx']
8,"['Congenital anomaly of pharynx', 'Congenital anomaly of pituitary gland', 'Congenital anomaly of tongue, salivary gland AND/OR pharynx', 'Congenital atresia of pharynx', 'Congenital deformity of pharynx', 'Congenital enlargement of nasopharynx', 'Congenital malformation of tongue, mouth and pharynx', 'Congenital palato-esophageal incoordination', 'Congenital pharyngeal polyp', 'Congenital velopharyngeal dysfunction', 'Congenital velopharyngeal incompetence', 'Ectopic pituitary tissue', 'Glossopalatine ankylosis', 'Imperforate oropharynx, costovertebral anomalies syndrome', 'Malformation of throat', 'Oromandibular-limb hypogenesis spectrum', 'Pharyngeal pituitary tissue', 'Velopharyngeal inadequacy']"
9,"['Atresia of the esophagus without tracheoesophageal fistula', 'Congenital atresia of esophagus', 'Long gap esophageal atresia']"
10,"['Congenital absence of esophagus with tracheo-esophageal fistula', 'Congenital atresia of esophagus', 'Congenital esophageal fistula', 'Congenital esophageal fistula', 'Congenital esophagotracheal fistula', 'Congenital esophagotracheal fistula', 'Congenital tracheal fistula', 'Congenital tracheal fistula', 'Esophageal atresia with tracheo-esophageal fistula', 'Esophageal atresia, stenosis and fistula', 'Tracheoesophageal fistula', 'Tracheoesophageal fistula']"
11,"['Broncho-esophageal fistula', 'Congenital broncho-esophageal fistula without atresia', 'Congenital esophageal fistula', 'Congenital esophagobronchial fistula', 'Congenital esophagotracheal fistula', 'Congenital tracheal fistula', 'Congenital tracheo-esophageal cleft', 'Congenital tracheoesophageal fistula with esophageal stenosis', 'H-type congenital tracheoesophageal fistula', 'Tracheoesophageal fistula', 'VACTEL syndrome', 'VACTERL syndrome with hydrocephalus', 'Vertebral abnormalities, anal atresia, cardiac abnormalities, tracheo-esophageal fistula, renal anomalies, limb defects syndrome']"
12,"['Congenital esophageal fistula', 'Congenital esophagotracheal fistula', 'Congenital stenosis of esophagus', 'Congenital tracheal fistula', 'Congenital tracheoesophageal fistula with esophageal stenosis', 'Esophageal atresia, stenosis and fistula', 'Tracheoesophageal fistula']"
13,"['Congenital upper esophageal web', 'Congenital web of esophagus', 'Esophageal web', 'Esophageal web', 'Upper esophageal web']"
14,"['Achalasia microcephaly syndrome', 'Achalasia of esophagus', 'Achalasia of esophagus', 'Alacrima', 'Complete deafness', 'Congenital achalasia of esophagus', 'Congenital achalasia of esophagus', 'Congenital anomaly of lacrimal gland', 'Congenital cardiospasm', 'Congenital deafness', 'Congenital dilatation of esophagus', 'Deafness, vitiligo, achalasia syndrome', 'Dilatation of esophagus', 'Giant esophagus', 'Intellectual disability, alacrima, achalasia syndrome']"
15,['Congenital diverticulum of esophagus']
16,"['Chalasia of lower esophageal sphincter', 'Compression of esophagus', 'Congenital absence of esophagus', 'Congenital chalasia of esophagus', 'Congenital cyst of esophagus', 'Congenital displacement of esophagus', 'Congenital duplication of esophagus', 'Congenital short esophagus', 'Congenital tubular duplication of esophagus', 'Esophageal duplication cyst', 'Vascular compression of esophagus by aberrant artery']"
17,"['Congenital anomaly of esophagus', 'Feingold syndrome']"
18,"['Congenital constriction of pylorus', 'Congenital hypertrophic pyloric stenosis', 'Congenital hypertrophy of pylorus', 'Congenital junctional epidermolysis bullosa', 'Congenital junctional epidermolysis bullosa-pyloric atresia syndrome', 'Congenital pyloric spasm', 'Congenital pyloric stenosis', 'Congenital stenosis of stomach', 'Gastric atresia', 'Generalized junctional epidermolysis bullosa', 'Intellectual disability, hypotonia, brachycephaly, pyloric stenosis, cryptorchidism syndrome', 'Pyloric antral stenosis', 'Pyloric atresia', 'Pyloric obstruction', 'Pyloric stenosis', 'Pyloric stenosis', 'Pylorospasm', 'Pylorospasm']"
19,"['Congenital hiatus hernia', 'Galloway Mowat syndrome', 'Steroid-resistant nephrotic syndrome']"
20,"['Congenital absence of stomach', 'Congenital dilatation of stomach', 'Congenital displacement of gastric mucosa', 'Congenital displacement of stomach', 'Congenital diverticulum of stomach', 'Congenital downward displacement of stomach', 'Congenital duplication of stomach', 'Congenital gastric perforation', 'Congenital hourglass stomach', 'Congenital megalogastria', 'Congenital mesenteroaxial volvulus of stomach', 'Congenital microgastria', 'Congenital microgastria', 'Congenital microgastria with limb reduction defect syndrome', 'Congenital organoaxial volvulus of stomach', 'Congenital pyloric antral membrane', 'Congenital pyloric membrane', 'Congenital stenosis of stomach', 'Congenital transposition of stomach', 'Congenital volvulus of stomach', 'Ectopic gastric mucosa', 'Ectopic gastric mucosa - multiple sites', 'Ectopic gastric tissue', 'Epidermolysis bullosa simplex with pyloric atresia', 'Gastric atresia', 'Gastric atresia', 'Gastric diverticulum', 'Pyloric antral atresia', 'Pyloric atresia', 'Pyloric atresia', 'Stomach in central position', 'Stomach in right sided position']"
21,['Congenital anomaly of stomach']
22,"['Acephalostomia', 'Congenital absence of gastric muscle', 'Congenital asymmetry of tonsils', 'Tonsil asymmetry']"
23,['Congenital malformation of upper alimentary tract']
24,"['Congenital absence of duodenum', 'Congenital absence of small intestine', 'Congenital anomaly of duodenum', 'Congenital anomaly of duodenum', 'Congenital anomaly of duodenum', 'Congenital atresia of duodenum', 'Congenital atresia of small intestine', 'Congenital duodenal obstruction', 'Congenital duodenal obstruction due to annular pancreas', 'Congenital duodenal obstruction due to malrotation of intestine', 'Congenital duodenal stenosis', 'Congenital obstruction of small intestine', 'Congenital stenosis of small intestine', 'Partial congenital duodenal obstruction', 'Partial obstruction of small bowel', 'Stenosis of duodenum']"
25,"['Atresia of jejunum type IIIb', 'Atresia of jejunum type IV', 'Congenital absence of jejunum', 'Congenital absence of small intestine', 'Congenital atresia of jejunum', 'Congenital atresia of small intestine', 'Congenital jejunal stenosis', 'Congenital stenosis of small intestine', 'Imperforate jejunum', 'Stenosis of jejunum']"
26,"['Congenital absence of ileum', 'Congenital atresia of ileum', 'Congenital atresia of small intestine', 'Congenital ileal stenosis', 'Congenital stenosis of small intestine', 'Stenosis of ileum']"
27,[]
28,"['Complete congenital duodenal obstruction', 'Complete obstruction of intestine', 'Congenital absence of intestinal tract', 'Congenital absence of small intestine', 'Congenital absence, atresia and stenosis of small intestine', 'Congenital atresia of intestinal tract', 'Congenital atresia of small intestine', 'Congenital duodenal obstruction', 'Congenital hypoplasia of gallbladder', 'Congenital hypoplasia of pancreas', 'Congenital obstruction of small intestine', 'Congenital obstruction of small intestine', 'Congenital stenosis of intestinal tract', 'Congenital stenosis of small intestine', 'Fetal intrauterine intestinal perforation with congenital atresia of intestinal tract', 'Fetal intrauterine intestinal perforation with congenital stenosis of intestinal tract', 'Fetal intrauterine perforation of intestine', 'Fetal intrauterine perforation of intestine', 'Hypoplasia of pancreas, intestinal atresia, hypoplasia of gallbladder syndrome', 'Neonatal intestinal perforation co-occurrent and due to intestinal atresia', 'Neonatal intestinal perforation with congenital intestinal stenosis', 'Small intestine atresia and stenosis', 'Ulceration of umbilical cord and atresia of intestine syndrome']"
29,"['Anorectal stricture', 'Atresia of rectum with fistula', 'Congenital absence of large intestine', 'Congenital absence of rectum', 'Congenital absence of rectum with fistula', 'Congenital atresia of large intestine', 'Congenital atresia of rectum', 'Congenital fistula of rectum', 'Congenital stenosis of large intestine', 'Congenital stricture of rectum', 'Congenital stricture of rectum with fistula', 'Stenosis of rectum', 'Stricture of rectum']"
