,category,condition
0,W65.XXXA,"Accidental drowning and submersion while in bathtub, init"
1,W65.XXXD,"Accidental drowning and submersion while in bathtub, subs"
2,W65.XXXS,"Accidental drown while in bathtub, sequela"
3,W67.XXXA,"Accidental drown while in swimmingpool, init"
4,W67.XXXD,"Accidental drown while in swimmingpool, subs"
5,W67.XXXS,"Accidental drown while in swimmingpool, sequela"
6,W69.XXXA,"Accidental drown while in natural water, init"
7,W69.XXXD,"Accidental drown while in natural water, subs"
8,W69.XXXS,"Accidental drown while in natural water, sequela"
9,W73.XXXA,"Oth cause of accidental nontransport drown, init"
10,W73.XXXD,"Oth cause of accidental nontransport drown, subs"
11,W73.XXXS,"Oth cause of accidental nontransport drown, sequela"
12,W74.XXXA,"Unsp cause of accidental drowning and submersion, init"
13,W74.XXXD,"Unsp cause of accidental drowning and submersion, subs"
14,W74.XXXS,"Unsp cause of accidental drowning and submersion, sequela"
