,Synonyms
0,"['Congenital absence of left ovary', 'Congenital absence of ovary', 'Congenital absence of right ovary']"
1,"['Bilateral congenital absence of ovary', 'Congenital absence of gonads', 'Congenital absence of gonads', 'Congenital absence of left ovary', 'Congenital absence of right ovary', 'PAGOD syndrome']"
2,"['Embryonic cyst of female genital structure', 'Embryonic cyst of ovary']"
3,"['Congenital malposition of ovary', 'Congenital torsion of ovary', 'Torsion of ovary']"
4,"['Accessory gonad', 'Accessory ovary']"
5,"['Congenital hypoplasia of gonad', 'Congenital hypoplasia of gonad', 'Congenital hypoplasia of ovary', 'Streak gonad', 'Streak gonad', 'Streak ovary']"
6,"['Congenital abnormal shape of ovary', 'Congenital anomaly of endocrine ovary', 'Congenital anomaly of ovary', 'Congenital hypertrophy of ovary', 'Congenital hypoplasia of gonad', 'Congenital hypoplasia of gonad', 'Congenital hypoplasia of ovary', 'Congenital malformation of ovaries and fallopian tubes', 'Congenital malposition of ovary', 'Congenital ovarian dysplasia', 'Duct of epoophoron', 'Dysplastic ovary', 'Ectopic ovary', 'Epoophoron', 'Hypertrophy of ovary', 'Large ovary', 'Size of ovary - finding', 'Small ovary', 'Vesicular appendix of ovary']"
7,"['Congenital anomaly of broad ligament', 'Congenital hydrosalpinx', 'Cyst of broad ligament', 'Cyst of fallopian tube', 'Cyst of paramesonephric duct', 'Embryonic cyst of broad ligament', 'Embryonic cyst of fallopian tube', 'Embryonic cyst of fallopian tube and broad ligament', 'Embryonic cyst of female genital structure', 'Embryonic cyst of female genital structure', 'Embryonic fimbrial cyst', 'Mullerian remnant', 'Paratubal cyst arising in mesonephric duct']"
8,"['Congenital anomaly of broad ligament', 'Congenital anomaly of broad ligament', 'Cyst of broad ligament', 'Cyst of broad ligament', 'Cyst of fallopian tube', 'Cyst of hydatid of Morgagni', 'Cyst of hydatid of Morgagni', 'Cyst of Wolffian duct', 'Cyst of Wolffian duct', 'Embryonic cyst of broad ligament', 'Embryonic cyst of broad ligament', 'Embryonic cyst of epoophoron', 'Embryonic cyst of fallopian tube', 'Embryonic cyst of fallopian tube and broad ligament', 'Embryonic cyst of female genital structure', 'Embryonic cyst of female genital structure', 'Epoophoron', 'Hydatid cyst of Morgagni - female', 'Mesonephric cyst', 'Para-ovarian cyst', 'Paravaginal cyst arising in mesonephric duct', 'Paroophoron', 'Wolffian duct cyst - female']"
9,"['Accessory broad ligament', 'Accessory fallopian tube', 'Bilateral congenital absence of fallopian tube', 'Congenital abnormal shape of fallopian tube', 'Congenital absence of broad ligament', 'Congenital absence of oviduct', 'Congenital anomaly of broad ligament', 'Congenital anomaly of fallopian tubes', 'Congenital atresia of broad ligament', 'Congenital atresia of fallopian tube', 'Congenital hypertrophy of fallopian tube', 'Congenital hypoplasia of fallopian tube', 'Congenital malformation of ovaries and fallopian tubes', 'Congenital malposition of fallopian tube', 'Epoophoron', 'Fallopian tube and broad ligament anomalies', 'Paroophoron', ""Persistent Gartner's duct"", 'Tubule of epoophoron', 'Tubule of paroophoron']"
