,Synonyms
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,"['Attempted suicide - drowning', 'Suicide - drowning']"
16,"['Attempted suicide - drowning', 'Suicide - drowning']"
17,"['Attempted suicide - drowning', 'Suicide - drowning']"
18,[]
19,[]
20,[]
21,[]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,"['Attempted suicide - firearms', 'Shooting self', 'Suicide - firearms', 'Suicide attempt by inducing lethal firearm response from law enforcement']"
49,"['Attempted suicide - firearms', 'Shooting self', 'Suicide - firearms', 'Suicide attempt by inducing lethal firearm response from law enforcement']"
50,"['Attempted suicide - firearms', 'Shooting self', 'Suicide - firearms', 'Suicide attempt by inducing lethal firearm response from law enforcement']"
51,"['Self inflicted injury', 'Self-inflicted injury caused by explosion', 'Suicide attempt by explosion']"
52,"['Self inflicted injury', 'Self-inflicted injury caused by explosion', 'Suicide attempt by explosion']"
53,"['Self inflicted injury', 'Self-inflicted injury caused by explosion', 'Suicide attempt by explosion']"
54,"['Self-incineration', 'Suicide attempt by burning self']"
55,"['Self-incineration', 'Suicide attempt by burning self']"
56,"['Self-incineration', 'Suicide attempt by burning self']"
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,"['Self inflicted injury', 'Self injury by cigarette burn']"
70,"['Self inflicted injury', 'Self injury by cigarette burn']"
71,"['Self inflicted injury', 'Self injury by cigarette burn']"
72,['Self-scalding']
73,['Self-scalding']
74,['Self-scalding']
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[]
84,[]
85,[]
86,[]
87,"['Attempted suicide - cut/stab', 'Cutting own throat', 'Cutting own wrists', 'Cutting self', 'Deliberate self-cutting', 'Self inflicted injury', 'Self inflicted lacerations to wrist', 'Stabbing self', 'Suicide - cut/stab', 'Suicide attempt by cutting wrist']"
88,"['Attempted suicide - cut/stab', 'Cutting own throat', 'Cutting own wrists', 'Cutting self', 'Deliberate self-cutting', 'Self inflicted injury', 'Self inflicted lacerations to wrist', 'Stabbing self', 'Suicide - cut/stab', 'Suicide attempt by cutting wrist']"
89,"['Attempted suicide - cut/stab', 'Cutting own throat', 'Cutting own wrists', 'Cutting self', 'Deliberate self-cutting', 'Self inflicted injury', 'Self inflicted lacerations to wrist', 'Stabbing self', 'Suicide - cut/stab', 'Suicide attempt by cutting wrist']"
90,[]
91,[]
92,[]
