,Synonyms
4,"['Acute relapsing multiple sclerosis', 'Altered behavior', 'Benign multiple sclerosis', 'Chronic progressive multiple sclerosis', 'Cognitive impairment due to multiple sclerosis', 'Dementia associated with multiple sclerosis', 'Dementia due to multiple sclerosis with altered behavior', 'Demyelination of spinal cord', 'Exacerbation of multiple sclerosis', 'Functional quadriplegia due to multiple sclerosis', 'Generalized multiple sclerosis', 'Lamellar ichthyosis', 'Malignant multiple sclerosis', 'Marburg acute multiple sclerosis', 'Multiple sclerosis', 'Multiple sclerosis of the brainstem', 'Multiple sclerosis of the spinal cord', 'Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome', 'Primary progressive multiple sclerosis', 'Progressive relapsing multiple sclerosis', 'Relapsing remitting multiple sclerosis', 'Secondary progressive multiple sclerosis']"
5,"['Neuromyelitis', 'Neuromyelitis optica']"
6,"['Acute and subacute hemorrhagic leukoencephalitis ', 'Acute disseminated encephalomyelitis', 'Acute disseminated encephalomyelitis following infectious disease', 'Acute hemorrhagic leukoencephalitis', 'Autoimmune encephalitis', 'Post-infectious encephalitis', 'Post-infectious encephalomyelitis', 'Post-infective myelitis', 'Subacute hemorrhagic leukoencephalitis']"
7,[]
8,['Neuromyelitis']
9,"[""Schilder's disease""]"
10,['Marchiafava-Bignami disease']
11,['Central pontine myelinolysis']
12,"['Acute non-infective transverse myelitis', 'Acute transverse myelitis', 'Acute viral transverse myelitis', 'Herpes zoster myelitis', 'Idiopathic transverse myelitis', 'Transverse myelopathy syndrome', 'Varicella transverse myelitis']"
13,"['Acute necrotizing myelitis', 'Demyelination of spinal cord', 'Subacute necrotizing myelitis']"
14,['Balo concentric sclerosis']
15,"[""Alexander's disease"", ""Behcet's syndrome"", 'Clinically isolated syndrome', 'Clinically isolated syndrome', 'Clinically isolated syndrome', 'Clinically isolated syndrome of brainstem', 'Demyelination of central nervous system co-occurrent and due to Behcet disease', 'Leucodystrophy without a known biochemical basis', 'Leukoencephalopathy, ataxia, hypodontia, hypomyelination syndrome', 'Monofocal clinically isolated syndrome', 'Multifocal clinically isolated syndrome', 'Vanishing white matter disease']"
16,"['Central nervous system demyelinating disease associated with AIDS', 'Chronic inflammatory demyelinating polyradiculoneuropathy', 'Chronic inflammatory demyelinating polyradiculoneuropathy with central nervous system demyelination', 'Clinically isolated syndrome', 'Demyelinating disease of central nervous system', 'Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection', 'Demyelination due to systemic vasculitis', 'Demyelination of central nervous system co-occurrent and due to mitochondrial disease', 'Demyelination of central nervous system co-occurrent and due to neurosarcoidosis', 'Demyelination of central nervous system co-occurrent and due to Sjogren disease', 'Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus', 'Demyelination of spinal cord', 'Epilepsy co-occurrent and due to demyelinating disorder', 'Extrapontine myelinolysis', 'Hypomyelination with brain stem and spinal cord involvement and leg spasticity', 'Hypomyelination, hypogonadotropic hypogonadism, hypodontia syndrome', 'Neurosarcoidosis']"
