,category,condition
0,M00.00,"Staphylococcal arthritis, unspecified joint"
1,M00.011,"Staphylococcal arthritis, right shoulder"
2,M00.012,"Staphylococcal arthritis, left shoulder"
3,M00.019,"Staphylococcal arthritis, unspecified shoulder"
4,M00.021,"Staphylococcal arthritis, right elbow"
5,M00.022,"Staphylococcal arthritis, left elbow"
6,M00.029,"Staphylococcal arthritis, unspecified elbow"
7,M00.031,"Staphylococcal arthritis, right wrist"
8,M00.032,"Staphylococcal arthritis, left wrist"
9,M00.039,"Staphylococcal arthritis, unspecified wrist"
10,M00.041,"Staphylococcal arthritis, right hand"
11,M00.042,"Staphylococcal arthritis, left hand"
12,M00.049,"Staphylococcal arthritis, unspecified hand"
13,M00.051,"Staphylococcal arthritis, right hip"
14,M00.052,"Staphylococcal arthritis, left hip"
15,M00.059,"Staphylococcal arthritis, unspecified hip"
16,M00.061,"Staphylococcal arthritis, right knee"
17,M00.062,"Staphylococcal arthritis, left knee"
18,M00.069,"Staphylococcal arthritis, unspecified knee"
19,M00.071,"Staphylococcal arthritis, right ankle and foot"
20,M00.072,"Staphylococcal arthritis, left ankle and foot"
21,M00.079,"Staphylococcal arthritis, unspecified ankle and foot"
22,M00.08,"Staphylococcal arthritis, vertebrae"
23,M00.09,Staphylococcal polyarthritis
24,M00.10,"Pneumococcal arthritis, unspecified joint"
25,M00.111,"Pneumococcal arthritis, right shoulder"
26,M00.112,"Pneumococcal arthritis, left shoulder"
27,M00.119,"Pneumococcal arthritis, unspecified shoulder"
28,M00.121,"Pneumococcal arthritis, right elbow"
29,M00.122,"Pneumococcal arthritis, left elbow"
30,M00.129,"Pneumococcal arthritis, unspecified elbow"
31,M00.131,"Pneumococcal arthritis, right wrist"
32,M00.132,"Pneumococcal arthritis, left wrist"
33,M00.139,"Pneumococcal arthritis, unspecified wrist"
34,M00.141,"Pneumococcal arthritis, right hand"
35,M00.142,"Pneumococcal arthritis, left hand"
36,M00.149,"Pneumococcal arthritis, unspecified hand"
37,M00.151,"Pneumococcal arthritis, right hip"
38,M00.152,"Pneumococcal arthritis, left hip"
39,M00.159,"Pneumococcal arthritis, unspecified hip"
40,M00.161,"Pneumococcal arthritis, right knee"
41,M00.162,"Pneumococcal arthritis, left knee"
42,M00.169,"Pneumococcal arthritis, unspecified knee"
43,M00.171,"Pneumococcal arthritis, right ankle and foot"
44,M00.172,"Pneumococcal arthritis, left ankle and foot"
45,M00.179,"Pneumococcal arthritis, unspecified ankle and foot"
46,M00.18,"Pneumococcal arthritis, vertebrae"
47,M00.19,Pneumococcal polyarthritis
