,Synonyms
0,"['Alcohol abuse', 'Alcohol intake - finding', 'Alcohol intake above recommended sensible limits', 'Alcoholic binges exceeding safe amounts', 'Alcoholic binges exceeding sensible amounts', 'Binge drinker', 'Drink intake - finding', 'Drinking binge', 'Drinking episode', 'Heavy drinker', 'Heavy drinker - 7-9u/day', 'Methanol abuse', 'Nondependent alcohol abuse', 'Nondependent alcohol abuse, continuous', 'Nondependent alcohol abuse, episodic', 'Persistent alcohol abuse', 'Unhealthy alcohol drinking behavior']"
1,"['Alcohol abuse', 'H/O: alcoholism', 'H/O: drug dependency', 'History of alcohol abuse', 'Nondependent alcohol abuse', 'Nondependent alcohol abuse in remission']"
2,[]
3,"['Alcohol intoxication', 'Alcohol intoxication delirium']"
4,"['Alcohol intoxication', 'Hangover']"
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,"['Alcoholic amblyopia', 'Non megaloblastic anemia due to alcoholism']"
13,['Disorder due to alcohol abuse']
14,"['Alcohol dependence', 'Alcohol dependence', 'Alcohol dependence', 'Alcohol dependence in childbirth', 'Alcohol dependence in pregnancy', 'Alcoholism', 'Chronic pancreatitis due to chronic alcoholism', 'Continuous chronic alcoholism', 'Difficulty abstaining from drinking', 'Does not abstain from drinking', 'Episodic chronic alcoholism', 'Megaloblastic anemia due to alcoholism', 'Megaloblastic anemia due to drugs', 'Mild alcohol dependence', 'Moderate alcohol dependence', 'Severe alcohol dependence']"
15,"['Abstinent alcoholic', 'Chronic alcoholism in remission', 'Ex-drinker', 'Ex-heavy drinker - ', 'Ex-light drinker - ', 'Ex-moderate drinker - ', 'Ex-problem drinker', 'Ex-trivial drinker - less than 1 unit/day', 'Ex-very heavy drinker - greater than 9 units/day', 'H/O: alcoholism', 'H/O: drug dependency', 'Stopped drinking alcohol']"
16,[]
17,[]
18,"['Acute alcoholic intoxication in alcoholism', 'Acute alcoholic intoxication in remission, in alcoholism', 'Alcohol intoxication', 'Continuous acute alcoholic intoxication in alcoholism', 'Episodic acute alcoholic intoxication in alcoholism']"
19,"['Alcohol withdrawal syndrome', 'Uncomplicated alcohol withdrawal']"
20,"['Alcohol withdrawal delirium', 'Alcohol withdrawal syndrome']"
21,"['Alcohol withdrawal hallucinosis', 'Alcohol withdrawal syndrome', 'Alcohol withdrawal syndrome', 'Neurological disorder caused by ingestible alcohol', 'Perceptual disturbance due to alcohol withdrawal', 'Perceptual disturbances and seizures co-occurrent and due to alcohol withdrawal', 'Psychoactive substance-induced withdrawal syndrome', 'Seizure co-occurrent and due to drug withdrawal']"
22,"['Alcohol withdrawal syndrome', 'Alcohol withdrawal-induced convulsion', 'Situation-related seizures']"
23,[]
24,[]
25,[]
26,[]
27,[]
28,"['Dementia associated with alcoholism', 'Drug-induced dementia']"
29,[]
30,[]
31,[]
32,"['Thrombocytopenia co-occurrent and due to alcoholism', 'Thrombocytopenia due to drugs']"
33,"['Alcohol dependence', 'Alcohol induced disorder co-occurrent and due to alcohol dependence']"
34,[]
35,[]
36,['Chronic pancreatitis due to acute alcohol intoxication']
