,Synonyms
0,"['Pneumonia and influenza', 'Pneumonia caused by Influenza A virus', 'Pneumonia due to influenza', 'Pneumonia due to Influenza A virus', 'Pneumonia due to Influenza A virus subtype H1N1']"
1,"['Influenza A virus present', 'Influenza A virus subtype H1 2009 pandemic strain present', 'Influenza A virus subtype H1 present', 'Influenza A virus subtype H5 asian strain detected', 'Influenza A virus subtype H5 present', 'Influenza caused by Influenza A virus subtype H3N2', 'Influenza caused by Influenza A virus subtype H5', 'Influenza caused by Influenza A virus subtype H5N1', 'Influenza due to Influenza A virus', 'Influenza due to Influenza A virus subtype H7', 'Influenza due to Influenza A virus subtype H7N9', 'Influenza due to Influenza A virus subtype H9', 'Influenza due to Influenza A virus with upper respiratory signs', 'Upper respiratory tract infection due to Influenza', 'Upper respiratory tract infection due to Influenza A']"
2,"['Gastroenteritis due to influenza', 'Gastroenteritis due to Influenza A virus', 'Influenza with gastrointestinal tract involvement']"
3,"['Encephalopathy due to Influenza A virus', 'Otitis media due to influenza', 'Otitis media due to Influenza A virus']"
4,"['Influenza due to Influenza A virus subtype H1N1', 'Pneumonia and influenza', 'Pneumonia caused by Influenza A virus', 'Pneumonia due to H1N1 influenza', 'Pneumonia due to influenza', 'Pneumonia due to Influenza A virus', 'Pneumonia due to Influenza A virus subtype H1N1']"
5,[]
6,[]
7,"['Haemophilus influenzae laryngitis', 'Influenza A virus untyped strain present', 'Influenza B virus present', 'Influenza caused by pandemic influenza virus', 'Influenza due to Influenza A virus subtype H1N1', 'Influenza due to Influenza B virus', 'Influenza due to Influenza C virus', 'Upper respiratory tract infection due to H1N1 influenza', 'Upper respiratory tract infection due to Influenza', 'Upper respiratory tract infection due to Influenza A']"
8,"['Gastroenteritis due to H1N1 influenza', 'Gastroenteritis due to influenza', 'Gastroenteritis due to Influenza A virus', 'Influenza with gastrointestinal tract involvement']"
9,"['Encephalopathy due to H1N1 influenza', 'Encephalopathy due to Influenza A virus']"
10,[]
11,"['Haemophilus influenzae otitis media', 'Otitis media due to H1N1 influenza', 'Otitis media due to influenza', 'Otitis media due to Influenza A virus']"
12,[]
13,"['Pneumonia and influenza', 'Pneumonia due to influenza']"
14,"['Influenzal bronchopneumonia', 'Pneumonia and influenza', 'Pneumonia due to influenza']"
15,"['Bronchiolitis caused by influenza virus', 'Healthcare associated influenza disease', 'Influenza', 'Influenza caused by seasonal influenza virus', 'Influenza with laryngitis', 'Influenza with pharyngitis', 'Influenzal acute upper respiratory infection', 'Upper respiratory tract infection due to Influenza', 'Viral laryngitis']"
16,"['Gastroenteritis due to influenza', 'Influenza with gastrointestinal tract involvement']"
17,"['Encephalitis due to influenza', 'Influenza with encephalopathy', 'Post-infectious encephalitis', 'Post-influenza encephalitis']"
18,"['Acute myocarditis - influenzal', 'Myocarditis due to influenza virus']"
19,['Otitis media due to influenza']
20,"['Influenza with CNS disorder', 'Influenza with non-respiratory manifestation']"
21,"['Adenoviral bronchitis', 'Adenoviral bronchopneumonia', 'Adenoviral pneumonia', 'Adenoviral respiratory disease', 'Adenoviral respiratory disease']"
22,"['Bronchopneumonia due to respiratory syncytial virus', 'Pneumonia due to respiratory syncytial virus', 'Respiratory syncytial virus bronchitis', 'Respiratory syncytial virus infection']"
23,"['Parainfluenza virus bronchitis', 'Parainfluenza virus bronchopneumonia', 'Parainfluenza virus pneumonia']"
24,"['Bronchopneumonia due to Human metapneumovirus', 'Human metapneumovirus infection', 'Pneumonia due to Human metapneumovirus']"
25,"['Coronavirus infection', 'Disease due to Coronaviridae', 'Disorder confirmed', 'Healthcare associated severe acute respiratory syndrome', 'Pneumonia caused by Human coronavirus', 'Pneumonia due to Severe acute respiratory syndrome coronavirus', 'SARS  confirmed', 'Severe acute respiratory syndrome', 'Severe acute respiratory syndrome of upper respiratory tract']"
26,"['Coronavirus infection', 'Disease due to Coronaviridae', 'Herpes simplex pneumonia', 'Pneumonia caused by Human coronavirus', 'Pneumonitis due to Herpes zoster']"
27,"['Bronchopneumonia due to virus', 'Pneumonia associated with AIDS', 'Respiratory disorder associated with AIDS', 'Viral pneumonia', 'Viral pneumonia associated with AIDS']"
28,[]
29,"['Bacterial pneumonia associated with AIDS', 'Bronchopneumonia due to Streptococcus pneumoniae', 'Pneumococcal lobar pneumonia', 'Pneumococcal pneumonia', 'Pneumococcal pneumonia', 'Pneumococcal pneumonia associated with AIDS', 'Pneumonia associated with AIDS', 'Respiratory disorder associated with AIDS']"
30,[]
31,"['Bronchopneumonia due to Haemophilus influenzae', 'Haemophilus influenzae pneumonia']"
32,"['Bacterial infection due to Klebsiella pneumoniae', 'Bronchopneumonia due to Klebsiella pneumoniae', 'Pneumonia due to Klebsiella pneumoniae']"
33,"['Bronchopneumonia due to Pseudomonas', 'Pneumonia due to Pseudomonas']"
34,"['Bronchopneumonia due to Staphylococcus', 'Staphylococcal pneumonia']"
35,"['Bronchopneumonia due to methicillin susceptible Staphylococcus aureus', 'Bronchopneumonia due to Staphylococcus', 'Bronchopneumonia due to Staphylococcus aureus', 'Infection by methicillin sensitive Staphylococcus aureus', 'Infection due to Panton-Valentine leukocidin producing Staphylococcus aureus', 'Necrotizing pneumonia caused by Panton-Valentine leukocidin producing Staphylococcus aureus', 'Pneumonia due to methicillin susceptible Staphylococcus aureus', 'Pneumonia due to Staphylococcus aureus', 'Pulmonary necrosis', 'Staphylococcal pneumonia', 'Staphylococcal pneumonia']"
36,"['Bronchopneumonia due to methicillin resistant Staphylococcus aureus', 'Bronchopneumonia due to Staphylococcus', 'Bronchopneumonia due to Staphylococcus aureus', 'Methicillin resistant Staphylococcus aureus infection', 'Pneumonia due to methicillin resistant Staphylococcus aureus', 'Pneumonia due to Staphylococcus aureus', 'Pneumonia due to Staphylococcus aureus', 'Staphylococcal pneumonia', 'Staphylococcal pneumonia']"
37,[]
38,"['Bronchopneumonia due to Group B Streptococcus', 'Bronchopneumonia due to Streptococcus', 'Group B streptococcal pneumonia']"
39,"['Bronchopneumonia due to Group A Streptococcus', 'Bronchopneumonia due to Streptococcus', 'Pneumonia due to infection by Streptococcus pyogenes', 'Pneumonia due to Streptococcus']"
40,"['Bronchopneumonia due to Escherichia coli', 'Pneumonia due to Escherichia coli']"
41,"['Achromobacter pneumonia', 'Actinobacillus infection', 'Bacterial infection due to Proteus mirabilis', 'Bacterial infection due to Serratia', 'Bronchopneumonia due to Proteus mirabilis', 'Infection caused by Enterobacter', 'Pneumonia caused by Enterobacter', 'Pneumonia caused by Serratia', 'Pneumonia due to aerobic bacteria', 'Pneumonia due to Gram negative bacteria', 'Pneumonia due to Proteus mirabilis', 'Proteus pneumonia', 'Pulmonary actinobacillosis']"
42,"['Bronchopneumonia due to Mycoplasma pneumoniae', 'Infection due to Mycoplasma pneumoniae', 'Infection due to Mycoplasma pneumoniae', 'Mycoplasma pneumonia', 'Mycoplasmal tracheobronchitis', 'Pneumonia due to pleuropneumonia-like organism']"
43,"['Achromobacter pneumonia', 'Bronchopneumonia due to Achromobacter', 'Infection due to enterococcus', 'Meningococcal pneumonia', 'Pneumonia caused by Enterococcus', 'Pneumonia caused by Enterococcus faecalis', 'Pneumonia caused by Enterococcus faecium', 'Pneumonia caused by Gram positive bacteria', 'Pneumonia due to anaerobic bacteria']"
44,"['Bacterial pneumonia', 'Bacterial pneumonia associated with AIDS', 'Bacterial pneumonia co-occurrent with human immunodeficiency virus infection', 'Bronchopneumonia due to bacteria', 'Disorder of respiratory system co-occurrent with human immunodeficiency virus infection', 'Healthcare associated bacterial pneumonia', 'Hospital acquired pneumonia', 'Pneumonia associated with AIDS', 'Recurrent bacterial pneumonia', 'Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection', 'Recurrent lower respiratory tract infection', 'Recurrent pneumonia', 'Respiratory disorder associated with AIDS', 'Secondary bacterial pneumonia']"
