,Synonyms
4,"[""Akinetic-rigid form of Huntington's disease"", 'Altered behavior', ""Altered behavior in Huntington's dementia"", 'Chorea co-occurrent and due to Huntington disease-like condition', 'Dementia due to Huntington chorea', 'Hereditary acanthocytosis', 'Huntington disease-like 2', 'Huntington disease-like syndrome', ""Huntington's chorea"", ""Juvenile onset Huntington's disease"", ""Late onset Huntington's disease""]"
5,"['Congenital non-progressive ataxia', 'Non-progressive cerebellar ataxia with intellectual disability', 'X-linked non progressive cerebellar ataxia']"
6,"['Autosomal recessive posterior column ataxia and retinitis pigmentosa', ""Cardiomyopathy in Friedreich's ataxia"", ""Dilated cardiomyopathy secondary to Friedreich's ataxia"", 'Dyssynergia cerebellaris myoclonica', 'Early onset cerebellar ataxia', 'Early onset cerebellar ataxia with essential tremor', 'Early onset cerebellar ataxia with hypogonadism', 'Early onset cerebellar ataxia with myoclonus', 'Early onset cerebellar ataxia with retained tendon reflexes', 'Early onset cerebellar ataxia with retinitis pigmentosa and optic atrophy', ""Friedreich's ataxia"", 'Hypertrophic cardiomyopathy associated with another disorder', ""Hypertrophic cardiomyopathy secondary to Friedreich's ataxia"", 'Infantile onset spinocerebellar ataxia', 'Inherited disorder of porphyrin metabolism', 'Primary cerebellar degeneration', 'Progressive spinocerebellar ataxia with retained tendon reflexes', 'Spectrin-associated autosomal recessive cerebellar ataxia', 'Spinal ataxia', 'Spinocerebellar ataxia', 'Spinocerebellar ataxia type 1', 'Spinocerebellar ataxia type 10', 'Spinocerebellar ataxia type 12', 'Spinocerebellar ataxia type 13', 'Spinocerebellar ataxia type 15/16', 'Spinocerebellar ataxia type 17', 'Spinocerebellar ataxia type 18', 'Spinocerebellar ataxia type 19', 'Spinocerebellar ataxia type 2', 'Spinocerebellar ataxia type 20', 'Spinocerebellar ataxia type 21', 'Spinocerebellar ataxia type 23', 'Spinocerebellar ataxia type 25', 'Spinocerebellar ataxia type 26', 'Spinocerebellar ataxia type 27', 'Spinocerebellar ataxia type 28', 'Spinocerebellar ataxia type 29', 'Spinocerebellar ataxia type 30', 'Spinocerebellar ataxia type 31', 'Spinocerebellar ataxia type 32', 'Spinocerebellar ataxia type 36', 'Spinocerebellar ataxia type 37', 'Spinocerebellar ataxia type 4', 'Spinocerebellar ataxia type 5', 'Spinocerebellar ataxia type 6', 'Spinocerebellar ataxia type 7', 'Spinocerebellar ataxia type 8', 'Vestibulocerebellar ataxia', 'X chromosome-linked sideroblastic anemia', 'X-linked intellectual disability with ataxia and apraxia syndrome', 'X-linked sideroblastic anemia with spinocerebellar ataxia', 'X-linked spinocerebellar ataxia type 3', 'X-linked spinocerebellar ataxia type 4']"
7,"['Azorean disease', 'Azorean disease, type I', 'Azorean disease, type II', 'Azorean disease, type III', 'Azorean disease, type IV', 'Episodic ataxia', 'Hereditary degenerative disease of central nervous system', 'Late onset cerebellar ataxia', ""Marie's cerebellar ataxia"", 'Periodic ataxia', 'Progressive cerebellar ataxia with hypogonadism', 'Progressive cerebellar ataxia with palatal myoclonus', 'Progressive spinocerebellar ataxia with decreased tendon reflexes', 'Sporadic adult-onset ataxia of unknown etiology']"
8,"['Ataxia telangiectasia variant', 'Ataxia-telangiectasia syndrome']"
9,"['Autosomal dominant hereditary spastic paraplegia', 'Autosomal dominant spastic paraplegia type 10', 'Autosomal dominant spastic paraplegia type 12', 'Autosomal dominant spastic paraplegia type 17', 'Autosomal dominant spastic paraplegia type 19', 'Autosomal dominant spastic paraplegia type 29', 'Autosomal dominant spastic paraplegia type 31', 'Autosomal dominant spastic paraplegia type 36', 'Autosomal dominant spastic paraplegia type 37', 'Autosomal dominant spastic paraplegia type 4', 'Autosomal dominant spastic paraplegia type 41', 'Autosomal dominant spastic paraplegia type 42', 'Autosomal dominant spastic paraplegia type 6', 'Autosomal recessive cerebellar ataxia with late-onset spasticity', 'Autosomal recessive spastic ataxia of Charlevoix-Saguenay', 'Autosomal recessive spastic paraplegia type 11', 'Autosomal recessive spastic paraplegia type 15', 'Autosomal recessive spastic paraplegia type 18', 'Autosomal recessive spastic paraplegia type 21', 'Autosomal recessive spastic paraplegia type 23', 'Autosomal recessive spastic paraplegia type 25', 'Autosomal recessive spastic paraplegia type 26', 'Autosomal recessive spastic paraplegia type 27', 'Autosomal recessive spastic paraplegia type 28', 'Autosomal recessive spastic paraplegia type 32', 'Autosomal recessive spastic paraplegia type 35', 'Autosomal recessive spastic paraplegia type 39', 'Autosomal recessive spastic paraplegia type 43', 'Autosomal recessive spastic paraplegia type 44', 'Autosomal recessive spastic paraplegia type 45', 'Autosomal recessive spastic paraplegia type 46', 'Autosomal recessive spastic paraplegia type 48', 'Autosomal recessive spastic paraplegia type 53', 'Autosomal recessive spastic paraplegia type 54', 'Autosomal recessive spastic paraplegia type 55', 'Autosomal recessive spastic paraplegia type 57', 'Autosomal recessive spastic paraplegia type 58', 'Autosomal recessive spastic paraplegia type 59', 'Autosomal recessive spastic paraplegia type 5A', 'Autosomal recessive spastic paraplegia type 61', 'Autosomal recessive spastic paraplegia type 62', 'Autosomal recessive spastic paraplegia type 63', 'Autosomal recessive spastic paraplegia type 64', 'Autosomal recessive spastic paraplegia type 67', 'Autosomal recessive spastic paraplegia type 70', 'Autosomal spastic paraplegia type 30', 'Bedouin spastic ataxia syndrome', 'Choreoathetosis', 'Chronic myelopathy', 'Complicated hereditary spastic paraplegia', 'Congenital atrophy of optic nerve', 'Congenital miosis', 'Early-onset spastic ataxia, myoclonic epilepsy, neuropathy syndrome', 'Fryns macrocephaly', 'Hereditary degenerative disease of central nervous system', 'Hereditary sensory and autonomic neuropathy with spastic paraplegia', 'Hereditary spastic paraplegia', 'Infantile ascending hereditary spastic paralysis', 'Inherited spastic paresis', 'Macular corneal dystrophy', 'MT-ATP6-related mitochondrial spastic paraplegia', 'Paresis of lower extremity', 'Parkinsonism due to hereditary spastic paraplegia', 'Paroxysmal choreoathetosis', 'Paroxysmal dystonia', 'Paroxysmal dystonic choreoathetosis with episodic ataxia and spasticity', 'Pure hereditary spastic paraplegia', 'Severe intellectual disability', 'Severe intellectual disability and progressive spastic paraplegia', 'Spastic ataxia with congenital miosis', 'Spastic paraparesis', 'Spastic paraparesis and deafness', 'Spastic paraplegia', 'Spastic paraplegia type 7', 'Spastic paraplegia with Paget disease of bone syndrome', 'Spastic paraplegia with precocious puberty syndrome', 'Spastic paraplegia, facial cutaneous lesion syndrome', 'Spastic paraplegia, glaucoma, intellectual disability syndrome', 'Spastic paraplegia, nephritis, deafness syndrome', 'Spastic paraplegia, neuropathy, poikiloderma syndrome', 'Spastic paraplegia, optic atrophy, neuropathy syndrome', 'X-linked hereditary spastic paraplegia', 'X-linked spastic paraplegia type 2', 'X-linked spastic paraplegia type 34']"
10,"['Abnormal saccadic eye movement', 'Arts syndrome', 'Ataxia pancytopenia syndrome', 'Ataxia, photosensitivity, short stature syndrome', 'Autosomal recessive cerebellar ataxia Beauce type', 'Autosomal recessive cerebellar ataxia with saccadic intrusion syndrome', 'Autosomal recessive cerebellar ataxia, epilepsy, intellectual disability syndrome due to WWOX deficiency', 'Autosomal recessive cerebellar ataxia, pyramidal signs, nystagmus, oculomotor apraxia syndrome', 'Autosomal recessive cerebelloparenchymal disorder type 3', 'Bailey-Cushing syndrome', 'CAMOS syndrome', 'Cerebellar ataxia Cayman type', 'Cerebellar ataxia, intellectual disability, oculomotor apraxia, cerebellar cysts syndrome', 'CLCN2-related leukoencephalopathy', 'Congenital atrophy of optic nerve', 'Congenital degeneration of nervous system', 'Congenital non-progressive ataxia', 'EAST  syndrome', 'Episodic ataxia', 'Episodic ataxia type 1', 'Episodic ataxia type 2', 'Episodic ataxia type 3', 'Episodic ataxia type 4', 'Episodic ataxia type 5', 'Episodic ataxia type 6', 'Episodic ataxia with slurred speech', 'Familial hypokalemic and hypomagnesemic tubulopathy', 'Finding of intelligibility of articulation', 'Generalized convulsive epilepsy', 'Hereditary degenerative disease of central nervous system', 'Hypocalciuria', ""Jervis' syndrome"", 'Leukoencephalopathy, ataxia, hypodontia, hypomyelination syndrome', 'Oculomotor apraxia', 'Progressive sensory ataxia of Charolais', 'Renal hypocalciuria', 'Richards-Rundle syndrome', 'Sanger-Brown cerebellar ataxia', 'Slurred speech', 'Spinocerebellar ataxia dysmorphism syndrome', 'Spinocerebellar ataxia type 11', 'Spinocerebellar ataxia type 14', 'Spinocerebellar ataxia type 34', 'Spinocerebellar ataxia type 35', 'Spinocerebellar ataxia type 38', 'Spinocerebellar ataxia type 40', 'Spinocerebellar ataxia with axonal neuropathy type 1', 'Third cranial nerve finding', 'Unintelligible articulation']"
11,"['Ataxia due to mitochondrial mutations', 'Ataxia with deafness and intellectual disability syndrome', 'Autosomal dominant cerebellar ataxia, deafness and narcolepsy syndrome', 'Autosomal recessive ataxia due to ubiquinone deficiency', 'Autosomal recessive cerebellar ataxia with oculomotor apraxia type 1', 'Autosomal recessive cerebellar ataxia with oculomotor apraxia type 2', 'Autosomal recessive cerebellar ataxia, epilepsy, intellectual disability syndrome due to TUD deficiency', 'Boucher Neuhäuser syndrome', 'Cerebellar ataxia', 'Cerebellar ataxia and ectodermal dysplasia', 'Cerebellar ataxia, areflexia, pes cavus, optic atrophy, sensorineural hearing loss syndrome', 'Cerebral ataxia', 'Choreoathetosis', 'Congenital cataract with ataxia and deafness syndrome', 'Cutaneous syndrome with ichthyosis', 'Early-onset progressive neurodegeneration, blindness, ataxia, spasticity syndrome', 'Episodic ataxia', 'Episodic ataxia type 7', 'Fragile X associated tremor ataxia syndrome', 'Hereditary ataxia', 'Hereditary cerebellar atrophy', 'Hereditary cerebellar degeneration', 'Ichthyosis, cerebellar degeneration and hepatosplenomegaly', 'Myoclonus, cerebellar ataxia, deafness syndrome', 'Narcolepsy', 'Oculomotor apraxia', 'Oculomotor apraxia', 'Paroxysmal choreoathetosis', 'Paroxysmal dystonia', 'Paroxysmal dystonic choreoathetosis with episodic ataxia and spasticity', 'Posthemiplegic ataxia', 'Primary cerebellar degeneration', 'Primary hypersomnia', 'Primary progressive cerebellar degeneration', 'Progressive cerebellar ataxia', 'Proximal tubulopathy, diabetes mellitus, cerebellar ataxia syndrome', 'Retinitis pigmentosa-deafness syndrome', 'Retinitis pigmentosa-deafness-ataxia syndrome', 'Saldino-Mainzer dysplasia', 'Seizure, sensorineural deafness, ataxia, intellectual disability, electrolyte imbalance syndrome', 'Spinocerebellar disease']"
12,"['Anterior horn cell disease', 'Spinal muscular atrophy', 'Werdnig-Hoffmann disease']"
13,"['Adult spinal muscular atrophy', 'Autosomal dominant congenital benign spinal muscular atrophy', 'Autosomal recessive distal spinal muscular atrophy type 3', 'Congenital anterior polar cataract', 'Congenital polar cataract', 'Dandy-Walker syndrome', 'Distal hereditary motor neuropathy Jerash type', 'Kugelberg-Welander disease', 'Progressive bulbar palsy', 'Progressive bulbar palsy', 'Progressive bulbar palsy of childhood', 'Scapulohumeral spinal muscular atrophy', 'Scapuloperoneal spinal muscular atrophy', 'Spinal atrophy, ophthalmoplegia, pyramidal syndrome', 'Spinal muscular atrophy', 'Spinal muscular atrophy with lower extremity predominance', 'Spinal muscular atrophy with respiratory distress type 1', 'Spinal muscular atrophy with respiratory distress type 2', 'Spinal muscular atrophy, Dandy-Walker malformation, cataract syndrome', 'Spinal muscular atrophy, type II', 'X-linked distal spinal muscular atrophy type 3']"
