,category,condition
0,T15.00XA,"Foreign body in cornea, unspecified eye, initial encounter"
1,T15.00XD,"Foreign body in cornea, unspecified eye, subs encntr"
2,T15.00XS,"Foreign body in cornea, unspecified eye, sequela"
3,T15.01XA,"Foreign body in cornea, right eye, initial encounter"
4,T15.01XD,"Foreign body in cornea, right eye, subsequent encounter"
5,T15.01XS,"Foreign body in cornea, right eye, sequela"
6,T15.02XA,"Foreign body in cornea, left eye, initial encounter"
7,T15.02XD,"Foreign body in cornea, left eye, subsequent encounter"
8,T15.02XS,"Foreign body in cornea, left eye, sequela"
9,T15.10XA,"Foreign body in conjunctival sac, unsp eye, init encntr"
10,T15.10XD,"Foreign body in conjunctival sac, unsp eye, subs encntr"
11,T15.10XS,"Foreign body in conjunctival sac, unspecified eye, sequela"
12,T15.11XA,"Foreign body in conjunctival sac, right eye, init encntr"
13,T15.11XD,"Foreign body in conjunctival sac, right eye, subs encntr"
14,T15.11XS,"Foreign body in conjunctival sac, right eye, sequela"
15,T15.12XA,"Foreign body in conjunctival sac, left eye, init encntr"
16,T15.12XD,"Foreign body in conjunctival sac, left eye, subs encntr"
17,T15.12XS,"Foreign body in conjunctival sac, left eye, sequela"
18,T15.80XA,"Fb in oth and multiple parts of external eye, unsp eye, init"
19,T15.80XD,"Fb in oth and multiple parts of external eye, unsp eye, subs"
20,T15.80XS,"Fb in oth and multiple parts of extrn eye, unsp eye, sequela"
21,T15.81XA,"Fb in oth and multiple parts of external eye, r eye, init"
22,T15.81XD,"Fb in oth and multiple parts of external eye, r eye, subs"
23,T15.81XS,"Fb in oth and multiple parts of external eye, r eye, sequela"
24,T15.82XA,"Fb in oth and multiple parts of external eye, left eye, init"
25,T15.82XD,"Fb in oth and multiple parts of external eye, left eye, subs"
26,T15.82XS,"Fb in oth and multiple parts of extrn eye, left eye, sequela"
27,T15.90XA,"Foreign body on external eye, part unsp, unsp eye, init"
28,T15.90XD,"Foreign body on external eye, part unsp, unsp eye, subs"
29,T15.90XS,"Foreign body on external eye, part unsp, unsp eye, sequela"
30,T15.91XA,"Foreign body on external eye, part unsp, right eye, init"
31,T15.91XD,"Foreign body on external eye, part unsp, right eye, subs"
32,T15.91XS,"Foreign body on external eye, part unsp, right eye, sequela"
33,T15.92XA,"Foreign body on external eye, part unsp, left eye, init"
34,T15.92XD,"Foreign body on external eye, part unsp, left eye, subs"
35,T15.92XS,"Foreign body on external eye, part unsp, left eye, sequela"
36,T16.1XXA,"Foreign body in right ear, initial encounter"
37,T16.1XXD,"Foreign body in right ear, subsequent encounter"
38,T16.1XXS,"Foreign body in right ear, sequela"
39,T16.2XXA,"Foreign body in left ear, initial encounter"
40,T16.2XXD,"Foreign body in left ear, subsequent encounter"
41,T16.2XXS,"Foreign body in left ear, sequela"
42,T16.9XXA,"Foreign body in ear, unspecified ear, initial encounter"
