,Synonyms
4,"['Acute irritant rhinitis', 'Acute rhinosinusitis', 'C/O - catarrh', 'Common cold', 'Irritant rhinitis', 'Nasal symptom', 'Nasopharyngitis', 'Non-infective non-allergic rhinitis', 'Parainfluenza virus pharyngitis', 'Parainfluenza virus rhinopharyngitis']"
5,"['Acute abscess of face', 'Acute abscess of maxillary sinus', 'Acute abscess of nasal sinus', 'Acute empyema of maxillary sinus', 'Acute empyema of nasal sinus', 'Acute maxillary sinusitis', 'Acute suppuration of maxillary sinus', 'Acute suppuration of nasal sinus', 'Maxillary sinusitis']"
6,[]
7,"['Acute abscess of face', 'Acute abscess of frontal sinus', 'Acute abscess of nasal sinus', 'Acute empyema of frontal sinus', 'Acute empyema of nasal sinus', 'Acute frontal sinusitis', 'Acute suppuration of frontal sinus', 'Acute suppuration of nasal sinus', 'Frontal sinusitis']"
8,[]
9,"['Acute abscess of ethmoidal sinus', 'Acute abscess of face', 'Acute abscess of nasal sinus', 'Acute empyema of ethmoidal sinus', 'Acute empyema of nasal sinus', 'Acute ethmoidal sinusitis', 'Acute suppuration of ethmoidal sinus', 'Acute suppuration of nasal sinus', 'Ethmoidal sinusitis']"
10,[]
11,"['Acute abscess of face', 'Acute abscess of nasal sinus', 'Acute abscess of sphenoidal sinus', 'Acute empyema of nasal sinus', 'Acute empyema of sphenoidal sinus', 'Acute sphenoidal sinusitis', 'Acute suppuration of nasal sinus', 'Acute suppuration of sphenoidal sinus', 'Sphenoidal sinusitis']"
12,[]
13,['Acute pansinusitis']
14,[]
15,[]
16,[]
17,"['Acute abscess of face', 'Acute abscess of nasal sinus', 'Acute bacterial sinusitis', 'Acute empyema of nasal sinus', 'Acute rhinosinusitis', 'Acute sinusitis', 'Acute sinusitis caused by fungus', 'Acute sinusitis caused by virus', 'Acute suppuration of nasal sinus', 'Bacterial sinusitis', 'Fungal sinusitis', 'Viral sinusitis']"
18,"['Recurrent acute sinusitis', 'Recurrent sinusitis']"
19,"['Acute bacterial pharyngitis', 'Acute pneumococcal pharyngitis', 'Pneumococcal pharyngitis', 'Streptococcal sore throat']"
20,"['Acute bacterial pharyngitis', 'Acute staphylococcal pharyngitis', 'Adenoviral pharyngitis', 'Adenoviral respiratory disease', 'Glandular fever pharyngitis', 'Meningococcal pharyngitis', 'Mycoplasmal pharyngitis', 'Parainfluenza virus pharyngitis', 'Respiratory syncytial virus infection', 'Respiratory syncytial virus pharyngitis', 'Staphylococcal pharyngitis', 'Viral pharyngitis']"
21,"['Acute bacterial pharyngitis', 'Acute gangrenous pharyngitis', 'Acute pharyngitis', 'Acute phlegmonous pharyngitis', 'Acute ulcerative pharyngitis', 'Acute viral pharyngitis', 'Aphthous ulcer of mouth', 'Exudative pharyngitis', 'Finding of sensation of pharynx', 'Gangrenous pharyngitis', 'Has a sore throat', 'Infective pharyngitis', 'Pain in throat', 'Pain of head and neck region', 'PFAPA syndrome', 'Pharyngeal diverticulitis', 'Pharyngitis', 'Phlegmonous pharyngitis', 'Red throat', 'Sore throat symptom', 'Suppurative pharyngitis', 'Ulcer of pharynx', 'Ulcerative pharyngitis']"
22,"['Acute bacterial pharyngitis', 'Acute bacterial tonsillitis', 'Acute tonsillitis caused by Streptococcus', 'Pneumococcal pharyngitis', 'Pneumococcal tonsillitis', 'Streptococcal sore throat', 'Streptococcal tonsillitis']"
23,"['Acute bacterial pharyngitis', 'Acute bacterial tonsillitis', 'Acute tonsillitis caused by Streptococcus', 'Chronic disease of tonsils AND/OR adenoids', 'Recurrent acute streptococcal tonsillitis', 'Recurrent upper respiratory tract infection', 'Streptococcal sore throat', 'Streptococcal tonsillitis']"
24,"['Acute bacterial pharyngitis', 'Acute bacterial pharyngitis', 'Acute bacterial pharyngitis', 'Acute bacterial tonsillitis', 'Acute bacterial tonsillitis', 'Acute pneumococcal pharyngitis', 'Acute pneumococcal tonsillitis', 'Acute staphylococcal pharyngitis', 'Acute staphylococcal tonsillitis', 'Acute tonsillitis caused by Streptococcus', 'Fusobacterial necrotizing tonsillitis', 'Gangrenous pharyngitis', 'Gangrenous tonsillitis', 'Infection due to Fusobacterium', 'Necrobacillosis', 'Pneumococcal pharyngitis', 'Pneumococcal tonsillitis', 'Staphylococcal pharyngitis', 'Staphylococcal tonsillitis', 'Streptococcal sore throat', 'Streptococcal tonsillitis', 'Tonsillitis due to Gram negative bacteria']"
25,[]
26,"['Acute adenoiditis', 'Acute catarrhal tonsillitis', 'Acute erythematous tonsillitis', 'Acute follicular tonsillitis', 'Acute gangrenous pharyngitis', 'Acute gangrenous tonsillitis', 'Acute glossitis', 'Acute infection of tonsillar remnant', 'Acute infective adenoiditis', 'Acute lingual tonsillitis', 'Acute tonsillitis', 'Acute ulcerative pharyngitis', 'Acute ulcerative tonsillitis', 'Acute viral pharyngitis', 'Acute viral tonsillitis', 'Adenoiditis', 'Bacterial tonsillitis', 'Exudative pharyngitis', 'Follicular tonsillitis', 'Gangrenous pharyngitis', 'Gangrenous pharyngitis', 'Gangrenous tonsillitis', 'Inflamed tonsils', 'Lingular tonsillitis', 'O/E - follicular tonsillitis', 'Suppurative tonsillitis', 'Tonsillitis', 'Ulcer of pharynx', 'Ulcer of tonsil', 'Ulcerative pharyngitis', 'Ulcerative tonsillitis', 'Viral tonsillitis']"
27,"['Chronic disease of tonsils AND/OR adenoids', 'Recurrent acute tonsillitis']"
28,"['Acute catarrhal laryngitis', 'Acute edematous laryngitis', 'Acute haemophilus influenzae laryngitis', 'Acute laryngitis', 'Acute membranous laryngitis', 'Acute phlegmonous laryngitis', 'Acute pneumococcal laryngitis', 'Acute simple laryngitis', 'Acute subglottic laryngitis', 'Acute suppurative laryngitis', 'Acute ulcerative laryngitis', 'Adenoviral bronchitis', 'Adenoviral laryngotracheobronchitis', 'Adenoviral respiratory disease', 'Edema of larynx', 'Edematous laryngitis', 'Haemophilus influenzae laryngitis', 'Human papilloma virus infection of vocal cord', 'Infectious disorder of trachea', 'Infective laryngitis', 'Laryngitis', 'Laryngitis due to gastroesophageal reflux', 'Laryngotracheobronchitis', 'Parainfluenza virus laryngitis', 'Pneumococcal laryngitis', 'Streptococcal laryngitis', 'Suppurative laryngitis', 'Traumatic hemorrhagic laryngitis', 'Ulcer of larynx', 'Ulcerative laryngitis', 'Viral laryngitis', 'Viral tracheitis']"
29,"['Acute tracheitis', 'Acute tracheitis without obstruction', 'Catarrhal tracheitis', 'Infectious disorder of trachea', 'Tracheitis', 'Viral tracheitis']"
30,"['Acute tracheitis', 'Acute tracheitis with obstruction', 'Obstruction of trachea']"
31,"['Acute laryngitis and/or tracheitis', 'Acute laryngotracheitis', 'Acute laryngotracheitis without obstruction', 'Acute tracheitis', 'Acute viral laryngotracheitis', 'Infectious disorder of trachea', 'Infectious disorder of trachea', 'Laryngotracheitis', 'Parainfluenza virus laryngitis', 'Parainfluenza virus laryngotracheitis', 'Viral laryngitis', 'Viral laryngitis', 'Viral tracheitis', 'Viral tracheitis']"
32,"['Acute epiglottitis', 'Acute epiglottitis', 'Adult acute epiglottitis and supraglottitis', 'Pediatric acute epiglottitis and supraglottitis', 'Supraglottitis']"
33,"['Laryngeal obstruction due to supraglottitis', 'Obstruction of larynx', 'Upper respiratory tract obstruction']"
34,"['Acute laryngitis with obstruction', 'Acute laryngotracheitis', 'Acute laryngotracheitis with obstruction', 'Acute tracheitis', 'Allergic bronchitis', 'Croup', 'Infectious disorder of trachea', 'Laryngotracheobronchitis', 'Laryngotracheobronchitis', 'Obstruction of larynx', 'Recurrent allergic croup', 'Recurrent croup', 'Upper respiratory tract obstruction']"
