,Synonyms
0,"['Fanatic personality', 'Paranoid character', 'Paranoid personality disorder']"
1,"['Introverted personality disorder', 'Schizoid character', 'Schizoid fantasy - mental defense mechanism', 'Schizoid personality disorder']"
2,"['Adult dyssocial behavior', 'Antisocial personality disorder', 'Antisocial personality disorder in remission', 'Cluster B personality disorder', 'Dissocial character']"
3,"['Borderline personality disorder', 'Borderline personality disorder in remission', 'Character trait finding of anger control', 'Cluster B personality disorder', 'Emotionally unstable personality disorder', 'Explosive character', 'Kicking other person']"
4,"['Cluster B personality disorder', 'Histrionic personality disorder', 'Psychoinfantile personality']"
5,"['Abnormal compulsion', 'Cluster C personality disorder', 'Compulsive personality disorder', 'Obsessional personality disorder', 'Obsessive compulsive personality disorder', 'Obsessive-compulsive personality trait']"
6,"['Anxious personality disorder', 'Avoidance behavior', 'Avoidance-avoidance conflict', 'Avoidant personality disorder', 'Avoidant personality disorder in remission', 'Cluster C personality disorder']"
7,"['Codependency', 'Dependent personality disorder', 'General mental state finding', 'Inadequate personality']"
8,"['Cluster B personality disorder', 'Narcissistic character', 'Narcissistic personality disorder']"
9,"['Character trait finding of level of hostility', 'Character trait finding of level of pride', 'Chronic hypomanic personality disorder', 'Cluster A personality disorder', 'Cluster B personality disorder', 'Cluster C personality disorder', 'Dual personality traits', 'Eccentric personality disorder', 'Elaboration of physical symptoms for psychological reasons', 'Enduring personality change after catastrophic experience', 'Enduring personality change after psychiatric illness', 'Hypomanic personality disorder', 'Immature personality', 'Immature personality disorder', 'Lack of pride', 'Manipulative personality disorder', 'Masochistic personality disorder', 'Multiple personality traits', 'Non-organic enduring personality change', 'Non-organic enduring personality change', 'Passive aggressive character', 'Passive aggressive personality disorder', 'Personality change', 'Personality change', 'Personality trait causing occupational functioning impairment', 'Personality trait causing subjective distress', 'Psychoneurotic personality disorder', 'Vulnerable personality']"
10,"['Drug-induced personality disorder', 'Personality disorder', 'Personality trait causing social impairment', 'Psychopathic personality trait']"
11,"['Compulsive gambling', 'Gambling disorder predominantly offline', 'Gambling disorder predominantly online']"
12,"['Abnormal sexual behavior', 'Arson', 'Destructive behavior', 'Destructive behavior toward property', 'Firesetting', 'Pyromania', 'Sexual pyromania']"
13,['Kleptomania']
14,"['Habits involving hair - finding', 'Habitual pulling own hair', 'Trichotillomania']"
15,"['Emotionally unstable personality disorder', 'Emotionally unstable personality disorder', 'Explosive personality disorder', 'Intermittent explosive disorder', 'Isolated explosive disorder']"
16,"['Abnormal compulsive behavior', 'Abnormal compulsive behavior', 'Abnormal compulsive behavior', 'Ecdysiasm', 'Gaming disorder', 'Gaming disorder predominantly offline', 'Gaming disorder predominantly online', 'Palingraphia', 'Palinphrasia', 'Psychogenic polydipsia']"
17,['Impulse control disorder']
18,"['Adult gender identity disorder, sexually attracted to both sexes', 'Adult gender identity disorder, sexually attracted to females', 'Adult gender identity disorder, sexually attracted to males', 'Adult gender identity disorder, sexually attracted to neither sex', 'Desire to become member of the opposite sex', 'Female to male transsexual person on hormone therapy', 'Female-to-male transsexual', 'Gender dysphoria', 'Gender dysphoria in adolescence and adulthood', 'Gender finding', 'Gender finding', 'Gender finding', 'Gender identity disorder of adolescence', 'Gender identity disorder of adolescence, previously asexual', 'Gender identity disorder of adolescence, previously heterosexual', 'Gender identity disorder of adolescence, previously homosexual', 'Gender identity disorder of adulthood', 'Gender identity disorder of adulthood, previously asexual', 'Gender identity disorder of adulthood, previously heterosexual', 'Gender identity disorder of adulthood, previously homosexual', 'Gender role disorder of adolescent or adult', 'Male to female transsexual person on hormone therapy', 'Male-to-female transsexual', 'Mental disorder in adolescence', 'Surgically transgendered transsexual', 'Surgically transgendered transsexual', 'Surgically transgendered transsexual, female-to-male', 'Surgically transgendered transsexual, male-to-female', 'Transgender identity', 'Transsexual']"
19,"['Cross-dressing', 'Dual-role transvestism', 'Primary transvestism', 'Secondary transvestism']"
